action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Bets,0,0,0,2.25,104.13,2
Checks,0,1,0,2.25,104.28,2
Checks,0,0,0,2.25,68.55,2
Calls,0,0,1,2.75,75.75,2
Bets,0,0,0,2.25,95.53,2
Checks,0,1,0,1.25,90.28,2
Checks,0,0,0,1.25,82.5,2
Calls,0,0,1,4.25,80.65,2
Bets,0,0,0,2.25,87.03,2
Checks,0,1,0,4.25,68.28,2
Checks,0,0,0,4.25,100.9,2
Checks,0,1,0,8.25,96.15,2
Checks,0,0,0,8.25,68.78,2
Bets,0,1,0,0.25,71.58,2
Checks,0,0,0,0.25,99.45,2
Calls,0,1,1,1.25,98.45,2
Calls,0,0,1,4.25,94.7,2
Bets,0,0,0,2.25,71.18,2
Checks,0,1,0,8.25,66.43,2
Checks,0,0,0,8.25,97.1,2
Checks,0,1,0,2.25,60.68,2
Checks,0,0,0,2.25,108.35,2
Bets,0,1,0,15.25,94.95,2
Checks,0,0,0,15.25,91.0,2
Folds,0,1,1,23.25,91.0,2
Checks,0,1,0,10.25,113.2,2
Checks,0,0,0,10.25,85.25,2
Bets,0,1,0,3.25,80.5,2
Checks,0,0,0,3.25,121.95,2
Calls,0,1,1,5.75,119.45,2
Bets,0,1,0,2.25,96.75,2
Checks,0,0,0,2.25,127.0,2
Folds,0,1,1,4.25,127.0,2
Checks,0,1,0,8.25,122.25,2
Checks,0,0,0,8.25,97.35,2
Checks,0,1,0,2.25,85.6,2
Checks,0,0,0,2.25,139.5,2
Checks,0,1,0,2.25,139.18,2
Checks,0,0,0,2.25,85.77,2
Checks,0,1,0,2.25,136.85,2
Checks,0,0,0,2.25,87.75,2
Checks,0,1,0,0.25,138.7,2
Checks,0,0,0,0.25,87.75,2
Bets,0,1,0,3.75,83.95,2
Checks,0,0,0,3.75,136.7,2
Folds,0,1,1,6.0,136.7,2
Folds,0,0,1,3.25,134.95,2
Bets,0,0,0,2.25,88.25,2
Checks,0,1,0,0.25,91.35,2
Checks,0,0,0,0.25,134.7,2
Folds,0,0,1,5.25,131.2,2
Bets,0,0,0,2.25,89.6,2
Checks,0,1,0,4.75,96.0,2
Checks,0,0,0,4.75,124.65,2
Folds,0,0,1,5.25,100.0,2
Bets,0,0,0,2.25,119.9,2
Checks,0,1,0,2.25,98.75,2
Checks,0,0,0,2.25,124.0,2
Bets,0,1,0,8.25,115.44999999999999,2
Checks,0,0,0,8.25,92.0,2
Folds,0,1,1,17.25,92.0,2
Bets,0,1,0,14.75,79.0,2
Checks,0,0,0,14.75,125.5,2
Calls,0,1,1,19.75,120.5,2
Checks,0,1,0,9.75,72.25,2
Checks,0,0,0,9.75,141.6,2
Checks,0,1,0,2.25,149.85,2
Checks,0,0,0,2.25,71.0,2
Checks,0,1,0,0.25,73.1,2
Checks,0,0,0,0.25,149.6,2
Checks,0,1,0,0.25,78.55,2
Checks,0,0,0,0.25,143.6,2
Calls,0,0,1,18.25,132.58,2
Bets,0,0,0,14.25,67.52,2
Folds,0,0,1,6.5,65.02,2
Bets,0,0,0,3.75,150.33,2
Bets,0,1,0,8.25,93.15,2
Checks,0,0,0,8.25,151.08,2
Calls,0,1,1,12.25,147.08,2
Bets,0,1,0,0.25,145.33,2
Checks,0,0,0,0.25,109.4,2
Calls,0,1,1,1.25,108.4,2
Checks,0,1,0,1.75,107.65,2
Checks,0,0,0,1.75,146.43,2
Checks,0,1,0,2.25,144.68,2
Checks,0,0,0,2.25,108.8,2
Checks,0,1,0,2.25,110.65,2
Checks,0,0,0,2.25,142.68,2
Checks,0,1,0,2.25,138.43,2
Checks,0,0,0,2.25,114.55,2
Checks,0,1,0,3.25,135.78,2
Checks,0,0,0,3.25,115.65,2
Calls,0,0,1,3.75,129.03,2
Bets,0,0,0,2.25,119.9,2
Checks,0,1,0,2.25,126.38,2
Checks,0,0,0,2.25,124.9,2
Folds,0,0,1,10.5,120.9,2
Bets,0,0,0,6.75,121.97999999999999,2
Checks,0,1,0,2.25,131.13,2
Checks,0,0,0,2.25,119.65,2
Checks,0,1,0,9.75,113.4,2
Checks,0,0,0,9.75,129.73,2
Bets,0,1,0,3.75,106.65,2
Checks,0,0,0,3.75,137.98,2
Folds,0,1,1,7.75,137.98,2
Bets,0,1,0,2.75,108.2,2
Checks,0,0,0,2.75,137.58,2
Folds,0,1,1,6.25,137.58,2
Checks,0,1,0,3.75,118.4,2
Checks,0,0,0,3.75,129.08,2
Checks,0,1,0,8.25,127.13,2
Checks,0,0,0,8.25,115.55,2
Bets,0,1,0,8.25,114.35,2
Checks,0,0,0,8.25,122.88,2
Calls,0,1,1,13.25,117.88,2
Calls,0,0,1,4.25,138.23,2
Bets,0,0,0,2.25,104.85,2
Checks,0,1,0,8.25,141.73,2
Checks,0,0,0,8.25,98.65,2
Folds,0,0,1,4.25,144.03,2
Bets,0,0,0,2.25,99.45,2
Checks,0,1,0,2.25,142.03,2
Checks,0,0,0,2.25,103.3,2
Checks,0,1,0,4.25,99.55,2
Checks,0,0,0,4.25,143.53,2
Folds,0,0,1,5.25,144.16,2
Bets,0,0,0,2.25,97.67,2
Checks,0,1,0,12.75,96.52,2
Checks,0,0,0,12.75,137.66,2
Checks,0,1,0,2.25,132.16,2
Checks,0,0,0,2.25,112.02,2
Calls,0,0,1,13.0,102.27,2
Bets,0,0,0,7.75,125.75999999999999,2
Checks,0,1,0,0.25,125.01,2
Checks,0,0,0,0.25,120.52,2
Calls,0,0,1,8.25,114.47,2
Bets,0,0,0,3.75,118.51,2
Checks,0,1,0,7.75,110.47,2
Checks,0,0,0,7.75,127.00999999999999,2
Bets,0,1,0,4.75,105.22,2
Checks,0,0,0,4.75,132.86,2
Calls,0,1,1,6.75,130.86,2
Checks,0,1,0,13.25,123.61000000000001,2
Checks,0,0,0,13.25,107.52,2
Bets,0,1,0,9.75,102.52,2
Checks,0,0,0,9.75,124.61000000000001,2
Folds,0,1,1,16.75,124.61000000000001,2
Bets,0,1,0,0.25,122.86,2
Checks,0,0,0,0.25,119.27,2
Folds,0,1,1,1.25,119.27,2
Bets,0,1,0,8.75,108.27,2
Checks,0,0,0,8.75,120.31,2
Calls,0,1,1,14.75,114.31,2
Calls,0,0,1,2.75,100.06,2
Bets,0,0,0,2.25,139.52,2
Bets,0,1,0,2.25,99.81,2
Checks,0,0,0,2.25,137.52,2
Folds,0,1,1,5.25,137.52,2
Bets,0,1,0,0.25,136.27,2
Checks,0,0,0,0.25,105.41,2
Calls,0,1,1,0.75,104.91,2
Bets,0,1,0,12.75,123.12,2
Checks,0,0,0,12.75,99.81,2
Calls,0,1,1,19.4,93.16,2
Folds,0,0,1,6.0,148.07,2
Bets,0,0,0,3.75,87.66,2
Calls,0,0,1,3.75,84.96,2
Bets,0,0,0,2.25,150.37,2
Checks,0,1,0,2.25,84.71,2
Checks,0,0,0,2.25,153.32,2
Folds,0,0,1,3.25,152.07,2
Bets,0,0,0,1.25,84.81,2
Checks,0,1,0,2.25,86.96,2
Checks,0,0,0,2.25,150.82,2
Bets,0,1,0,1.75,46.71,2
Checks,0,0,0,1.75,179.72,2
Calls,0,1,1,4.75,176.72,2
Folds,0,0,1,19.25,172.12,2
Bets,0,0,0,14.25,39.06,2
Checks,0,1,0,12.75,54.26,2
Checks,0,0,0,12.75,162.62,2
Folds,0,0,1,4.25,167.37,2
Bets,0,0,0,2.25,57.51,2
Bets,0,1,0,5.75,57.31,2
Checks,0,0,0,5.75,161.62,2
Calls,0,1,1,9.75,157.62,2
Calls,0,0,1,4.25,167.87,2
Bets,0,0,0,2.25,54.01,2
Bets,0,1,0,5.25,53.41,2
Checks,0,0,0,5.25,165.12,2
Calls,0,1,1,9.25,161.12,2
Bets,0,1,0,2.25,144.37,2
Checks,0,0,0,2.25,77.61,2
Folds,0,1,1,5.25,77.61,2
Folds,0,0,1,44.25,60.81,2
Bets,0,0,0,21.75,120.66999999999999,2
Bets,0,1,0,5.75,50.81,2
Checks,0,0,0,5.75,164.67,2
Folds,0,1,1,9.75,164.67,2
Calls,0,0,1,23.25,142.42,2
Bets,0,0,0,18.25,53.61,2
Checks,0,1,0,2.25,85.36,2
Checks,0,0,0,2.25,136.17,2
Bets,0,1,0,2.25,133.12,2
Checks,0,0,0,2.25,84.11,2
Calls,0,1,1,5.25,81.11,2
Checks,0,1,0,6.75,95.01,2
Checks,0,0,0,6.75,119.97,2
Checks,0,1,0,0.25,103.26,2
Checks,0,0,0,0.25,117.72,2
Checks,0,1,0,2.25,115.97,2
Checks,0,0,0,2.25,102.96,2
Folds,0,0,1,17.25,99.64,2
Bets,0,0,0,8.25,104.14,2
Bets,0,1,0,8.25,80.94,2
Checks,0,0,0,8.25,126.24000000000001,2
Folds,0,1,1,12.75,126.24000000000001,2
Checks,0,1,0,2.25,124.49,2
Checks,0,0,0,2.25,92.74,2
Checks,0,1,0,2.25,94.59,2
Checks,0,0,0,2.25,122.49,2
Checks,0,1,0,7.75,117.99,2
Checks,0,0,0,7.75,93.44,2
Bets,0,1,0,9.75,98.99,2
Checks,0,0,0,9.75,102.79,2
Folds,0,1,1,16.75,102.79,2
Checks,0,1,0,7.75,91.84,2
Checks,0,0,0,7.75,117.24,2
Bets,0,1,0,9.75,94.59,2
Checks,0,0,0,9.75,105.99,2
Folds,0,1,1,15.75,105.99,2
Folds,0,0,1,3.25,104.49,2
Bets,0,0,0,2.25,108.09,2
Checks,0,1,0,0.25,111.19,2
Checks,0,0,0,0.25,104.24,2
Folds,0,0,1,3.25,102.49,2
Bets,0,0,0,2.25,109.89,2
Checks,0,1,0,0.25,145.09,2
Checks,0,0,0,0.25,63.74,2
Bets,0,1,0,6.75,137.84,2
Checks,0,0,0,6.75,62.290000000000006,2
Calls,0,1,1,8.75,60.290000000000006,2
Checks,0,1,0,6.75,145.34,2
Checks,0,0,0,6.75,56.29,2
Bets,0,1,0,2.25,47.79,2
Checks,0,0,0,2.25,154.84,2
Folds,0,1,1,5.25,154.84,2
Checks,0,1,0,8.25,48.74,2
Checks,0,0,0,8.25,150.39,2
Checks,0,1,0,8.25,45.49,2
Checks,0,0,0,8.25,153.19,2
Checks,0,1,0,6.75,157.74,2
Checks,0,0,0,6.75,41.99,2
Checks,0,1,0,2.25,32.74,2
Checks,0,0,0,2.25,170.49,2
Bets,0,1,0,5.75,162.59,2
Checks,0,0,0,5.75,32.74,2
Calls,0,1,1,9.75,28.740000000000002,2
Checks,0,1,0,7.75,146.24,2
Checks,0,0,0,7.75,49.79,2
Checks,0,1,0,2.25,55.14,2
Checks,0,0,0,2.25,144.94,2
Checks,0,1,0,0.25,147.04,2
Checks,0,0,0,0.25,54.89,2
Checks,0,1,0,2.25,48.94,2
Checks,0,0,0,2.25,150.29,2
Checks,0,1,0,2.25,42.04,2
Checks,0,0,0,2.25,156.54,2
Bets,0,1,0,12.75,141.54,2
Checks,0,0,0,12.75,41.69,2
Calls,0,1,1,16.75,37.69,2
Bets,0,1,0,5.75,155.09,2
Checks,0,0,0,5.75,33.44,2
Calls,0,1,1,10.75,28.439999999999998,2
Checks,0,1,0,8.25,39.69,2
Checks,0,0,0,8.25,150.84,2
Checks,0,1,0,3.75,97.32,2
Checks,0,0,0,3.75,84.36,2
Checks,0,1,0,0.25,104.32,2
Checks,0,0,0,0.25,80.36,2
Checks,0,1,0,2.25,78.61,2
Checks,0,0,0,2.25,104.02,2
Checks,0,1,0,0.25,103.27,2
Checks,0,0,0,0.25,81.21,2
Checks,0,1,0,2.25,79.46,2
Checks,0,0,0,2.25,102.97,2
Checks,0,1,0,1.75,101.47,2
Checks,0,0,0,1.75,81.31,2
Folds,0,0,1,4.25,83.76,2
Bets,0,0,0,2.25,96.22,2
Calls,0,0,1,17.25,88.87,2
Bets,0,0,0,8.25,68.76,2
Calls,0,0,1,29.25,51.94,2
Bets,0,0,0,24.25,95.64,2
Bets,0,1,0,4.75,133.34,2
Checks,0,0,0,4.75,39.94,2
Folds,0,1,1,7.75,39.94,2
Checks,0,1,0,0.25,140.59,2
Checks,0,0,0,0.25,39.94,2
Folds,0,0,1,10.25,99.12,2
Bets,0,0,0,6.25,97.73,2
Folds,0,0,1,1.75,20.0,2
Bets,0,0,0,0.25,48.25,2
Checks,0,1,0,2.25,69.12,2
Checks,0,0,0,2.25,46.38,2
Folds,0,0,1,1.25,97.12,2
Bets,0,0,0,0.25,108.23,2
Bets,0,0,0,10.25,171.67,2
Folds,0,0,1,17.25,69.16,2
Calls,0,0,1,1.75,18.25,2
Bets,0,0,0,0.25,48.45,2
Checks,0,0,0,14.25,65.92,2
Checks,0,1,0,14.25,36.98,2
Calls,0,0,1,2.75,63.67,2
Bets,0,0,0,2.25,49.73,2
Bets,0,1,0,2.25,96.17,2
Checks,0,0,0,2.25,104.68,2
Calls,0,1,1,5.25,101.68,2
Bets,0,0,0,0.25,186.67,2
Folds,0,0,1,1.25,69.66,2
Raises,0,0,1,9.25,53.17,2
Bets,0,0,0,4.25,38.73,2
Calls,0,0,2,24.25,28.729999999999997,2
Checks,0,0,0,0.25,187.87,2
Folds,0,1,1,2.75,187.87,2
Bets,0,1,0,0.25,66.91,2
Bets,0,0,0,26.25,72.47,2
Calls,0,0,1,45.25,68.93,2
Checks,0,1,0,0.25,19.5,2
Checks,0,0,0,0.25,49.75,2
Folds,0,0,1,17.25,183.12,2
Bets,0,0,0,8.25,57.11,2
Calls,0,0,1,1.75,19.4,2
Bets,0,0,0,0.25,46.75,2
Raises,0,0,1,11.25,168.62,2
Bets,0,0,0,8.25,66.16,2
Calls,0,0,2,22.25,58.16,2
Folds,0,0,1,1.75,19.75,2
Bets,0,0,0,0.25,67.2,2
Bets,0,0,0,0.25,197.87,2
Calls,0,0,2,3.25,196.87,2
Raises,0,0,1,1.25,55.41,2
Bets,0,0,0,3.25,14.0,2
Folds,0,0,1,7.25,67.4,2
Checks,0,1,0,0.25,21.05,2
Checks,0,0,0,0.25,67.15,2
Raises,0,0,1,8.75,188.12,2
Bets,0,0,0,8.25,55.41,2
Calls,0,0,2,12.75,51.91,2
Checks,0,1,0,0.25,202.4,2
Checks,0,0,0,0.25,102.35,2
Checks,0,0,0,20.25,193.1,2
Calls,0,1,1,34.75,178.6,2
Bets,0,1,0,20.25,77.1,2
Bets,0,1,0,8.25,171.97,2
Checks,0,0,0,8.25,67.91,2
Folds,0,1,1,15.25,67.91,2
Checks,0,1,0,8.25,173.85,2
Checks,0,0,0,8.25,122.35,2
Folds,0,0,1,3.25,184.77,2
Bets,0,0,0,2.25,66.61,2
Checks,0,1,0,2.25,189.1,2
Checks,0,0,0,2.25,112.6,2
Bets,0,0,0,0.25,183.52,2
Calls,0,0,1,1.25,68.71,2
Checks,0,0,0,0.25,186.37,2
Checks,0,1,0,0.25,67.71,2
Checks,0,1,0,18.25,178.1,2
Checks,0,0,0,18.25,107.3,2
Checks,0,1,0,2.25,195.35,2
Checks,0,0,0,2.25,105.55,2
Checks,0,1,0,0.25,193.35,2
Checks,0,0,0,0.25,109.25,2
Checks,0,1,0,12.25,44.6,2
Checks,0,0,0,12.25,43.0,2
Checks,0,0,0,18.25,175.87,2
Checks,0,1,0,18.25,60.16,2
Bets,0,1,0,21.25,166.85,2
Calls,0,1,2,97.25,117.85,2
Checks,0,0,0,21.25,101.0,2
Raises,0,1,1,34.75,38.5,2
Checks,0,1,0,1.25,42.15,2
Checks,0,0,0,1.25,55.85,2
Bets,0,0,0,2.25,75.6,2
Folds,0,0,1,5.25,221.25,2
Checks,0,1,0,11.25,50.25,2
Checks,0,0,0,11.25,37.65,2
Checks,0,0,0,0.25,205.62,2
Checks,0,1,0,0.25,47.91,2
Bets,0,1,0,8.25,34.75,2
Checks,0,0,0,8.25,46.5,2
Folds,0,1,1,17.25,46.5,2
Folds,0,0,1,5.25,205.57,2
Bets,0,0,0,2.25,41.91,2
Checks,0,0,0,18.25,195.07,2
Folds,0,1,1,37.25,195.07,2
Bets,0,1,0,18.25,20.259999999999998,2
Checks,0,1,0,8.25,190.32,2
Checks,0,0,0,8.25,53.51,2
Checks,0,0,0,8.25,194.62,2
Checks,0,1,0,8.25,48.76,2
Bets,0,1,0,8.25,38.95,2
Checks,0,0,0,8.25,45.6,2
Folds,0,1,1,17.25,45.6,2
Folds,0,0,1,2.25,55.0,2
Bets,0,0,0,1.25,49.1,2
Folds,0,0,1,53.25,189.42,2
Bets,0,0,0,26.25,8.509999999999998,2
Checks,0,1,0,13.25,44.0,2
Checks,0,0,0,13.25,49.0,2
Bets,0,1,0,8.25,39.0,2
Checks,0,0,0,8.25,54.0,2
Calls,0,1,1,12.75,49.5,2
Checks,0,0,0,24.25,179.07,2
Calls,0,1,1,25.75,177.57,2
Bets,0,1,0,24.25,45.36,2
Checks,0,0,0,0.25,41.1,2
Checks,0,1,0,0.25,28.5,2
Checks,0,1,0,2.25,66.0,2
Checks,0,0,0,2.25,37.0,2
Checks,0,0,0,11.25,35.6,2
Folds,0,1,1,23.25,35.6,2
Bets,0,1,0,11.25,10.95,2
Bets,0,1,0,3.25,32.85,2
Checks,0,0,0,3.25,65.0,2
Folds,0,1,1,7.25,65.0,2
Checks,0,0,0,0.25,34.85,2
Checks,0,1,0,0.25,34.2,2
Calls,0,0,1,1.25,34.05,2
Bets,0,0,0,0.25,32.95,2
Folds,0,0,1,4.75,39.4,2
Bets,0,0,0,2.25,60.75,2
Bets,0,1,0,13.25,28.950000000000003,2
Checks,0,0,0,13.25,55.1,2
Calls,0,1,1,20.25,48.1,2
Checks,0,0,0,8.25,34.42,2
Folds,0,1,1,17.25,34.42,2
Bets,0,1,0,8.25,17.03,2
Checks,0,1,0,8.25,168.57,2
Checks,0,0,0,8.25,36.0,2
Checks,0,0,0,0.25,32.92,2
Checks,0,1,0,0.25,35.08,2
Bets,0,1,0,5.25,70.9,2
Checks,0,0,0,5.25,44.8,2
Calls,0,1,1,7.25,42.8,2
Bets,0,1,0,5.25,78.85,2
Checks,0,0,0,5.25,36.05,2
Calls,0,1,1,7.25,34.05,2
Checks,0,0,0,8.25,29.67,2
Folds,0,1,1,17.25,29.67,2
Bets,0,1,0,8.25,21.229999999999997,2
Checks,0,1,0,1.25,42.3,2
Checks,0,0,0,1.25,78.1,2
Bets,0,0,0,0.25,28.67,2
Calls,0,0,2,5.25,25.67,2
Raises,0,0,1,1.25,33.78,2
Calls,0,0,1,13.25,83.05,2
Bets,0,0,0,8.25,70.25,2
Bets,0,1,0,13.25,66.45,2
Checks,0,0,0,13.25,84.05,2
Calls,0,1,1,20.25,77.05,2
Raises,0,0,1,35.25,23.299999999999997,2
Bets,0,0,0,17.25,39.7,2
All-In,0,0,2,107.25,0.5,2
Checks,0,1,0,8.25,46.5,2
Checks,0,0,0,8.25,49.8,2
Checks,0,0,0,2.25,57.5,2
Folds,0,1,1,3.75,57.5,2
Bets,0,1,0,2.25,42.8,2
Bets,0,1,0,8.25,52.65,2
Checks,0,0,0,8.25,35.4,2
Folds,0,1,1,15.25,35.4,2
Folds,0,0,1,13.25,48.55,2
Bets,0,0,0,8.25,40.25,2
Checks,0,0,0,0.25,54.8,2
Folds,0,1,1,0.75,54.8,2
Bets,0,1,0,0.25,65.55,2
Checks,0,0,0,0.25,74.05,2
Checks,0,1,0,0.25,66.75,2
Checks,0,1,0,0.25,75.38,2
Checks,0,0,0,0.25,16.6,2
Checks,0,0,0,3.25,74.58,2
Folds,0,1,1,5.75,74.58,2
Bets,0,1,0,3.25,11.850000000000001,2
Checks,0,1,0,0.25,272.09,2
Checks,0,0,0,0.25,66.28,2
Calls,0,0,1,1.25,269.54,2
Bets,0,0,0,0.25,66.48,2
Bets,0,0,0,2.25,265.29,2
Folds,0,0,1,5.25,67.58,2
Bets,0,1,0,2.25,266.39,2
Calls,0,1,2,13.25,261.39,2
Checks,0,0,0,2.25,66.33,2
Raises,0,1,1,5.25,58.33,2
Folds,0,0,1,0.75,261.14,2
Bets,0,0,0,0.25,75.58,2
Bets,0,0,0,2.25,256.89,2
Calls,0,0,1,5.25,72.28,2
Bets,0,1,0,0.25,116.75,2
Checks,0,0,0,0.25,141.25,2
Folds,0,1,1,1.25,141.25,2
Folds,0,0,1,14.25,260.69,2
Bets,0,0,0,8.25,62.03,2
Checks,0,0,0,26.25,247.44,2
Folds,0,1,1,38.25,247.44,2
Bets,0,1,0,26.25,50.83,2
Calls,0,0,1,0.75,117.95,2
Bets,0,0,0,0.25,140.0,2
Checks,0,1,0,0.25,118.85,2
Checks,0,0,0,0.25,140.0,2
Calls,0,0,1,5.25,114.32,2
Bets,0,0,0,2.25,136.43,2
Checks,0,0,0,18.25,237.69,2
Folds,0,1,1,29.25,237.69,2
Bets,0,1,0,18.25,69.08,2
Bets,0,1,0,2.25,231.19,2
Checks,0,0,0,2.25,98.93,2
Folds,0,1,1,5.25,98.93,2
Checks,0,0,0,0.25,130.57,2
Checks,0,1,0,0.25,127.58,2
Bets,0,1,0,0.25,128.72,2
Checks,0,0,0,0.25,128.18,2
Folds,0,1,1,1.25,128.18,2
Bets,0,0,0,2.25,231.74,2
Calls,0,0,1,5.25,95.03,2
Checks,0,1,0,0.25,129.67,2
Checks,0,0,0,0.25,128.18,2
Folds,0,0,1,1.25,128.67,2
Bets,0,0,0,0.25,128.08,2
Checks,0,0,0,5.25,125.91999999999999,2
Folds,0,1,1,8.25,125.91999999999999,2
Bets,0,1,0,5.25,123.78,2
Checks,0,1,0,1.25,222.89,2
Checks,0,0,0,1.25,110.28,2
Checks,0,0,0,2.25,221.64,2
Folds,0,1,1,3.75,221.64,2
Bets,0,1,0,2.25,108.93,2
Bets,0,1,0,2.25,216.89,2
Calls,0,1,2,13.25,211.89,2
Checks,0,0,0,2.25,112.03,2
Raises,0,1,1,5.25,104.03,2
Checks,0,0,0,2.25,124.82,2
Checks,0,1,0,2.25,130.48,2
Checks,0,1,0,2.25,125.92,2
Checks,0,0,0,2.25,129.23,2
Checks,0,1,0,0.25,209.89,2
Checks,0,0,0,0.25,123.38,2
Folds,0,0,1,1.25,127.77000000000001,2
Bets,0,0,0,0.25,128.23,2
Bets,0,1,0,2.25,204.84,2
Checks,0,0,0,2.25,123.23,2
Folds,0,1,1,5.25,123.23,2
Checks,0,1,0,0.25,126.77,2
Checks,0,0,0,0.25,130.18,2
Bets,0,0,0,44.25,84.47,2
Calls,0,0,1,63.25,90.22999999999999,2
Folds,0,0,1,0.75,209.44,2
Bets,0,0,0,0.25,122.83,2
Checks,0,1,0,6.25,191.44,2
Checks,0,0,0,6.25,134.78,2
Bets,0,1,0,0.25,82.72,2
Checks,0,0,0,0.25,172.48,2
Calls,0,1,1,1.25,171.48,2
Checks,0,0,0,2.25,189.19,2
Calls,0,1,1,4.25,187.19,2
Bets,0,1,0,2.25,138.53,2
Checks,0,0,0,3.25,95.5,2
Calls,0,1,1,5.25,93.5,2
Bets,0,1,0,3.25,172.78,2
Calls,0,0,1,0.75,192.59,2
Bets,0,0,0,0.25,137.78,2
Checks,0,0,0,8.25,186.84,2
Calls,0,1,1,15.25,179.84,2
Bets,0,1,0,8.25,129.28,2
Checks,0,0,0,2.25,92.45,2
Checks,0,1,0,2.25,178.38,2
Checks,0,0,0,6.25,176.84,2
Folds,0,1,1,9.25,176.84,2
Bets,0,1,0,6.25,144.78,2
Checks,0,0,0,1.25,89.8,2
Calls,0,1,1,1.75,89.3,2
Bets,0,1,0,1.25,180.93,2
Folds,0,0,1,0.75,176.09,2
Bets,0,0,0,0.25,153.68,2
Checks,0,0,0,0.25,101.7,2
Checks,0,1,0,0.25,180.28,2
Bets,0,1,0,0.25,174.84,2
Checks,0,0,0,0.25,154.38,2
Folds,0,1,1,1.25,154.38,2
Checks,0,1,0,0.25,176.54,2
Checks,0,0,0,0.25,153.63,2
Calls,0,0,1,3.25,98.9,2
Bets,0,0,0,1.25,177.93,2
Checks,0,0,0,2.25,103.35,2
Raises,0,1,1,2.75,98.85,2
Bets,0,1,0,2.25,175.68,2
Folds,0,1,2,7.25,175.68,2
Checks,0,1,0,0.25,105.9,2
Checks,0,0,0,0.25,175.43,2
Checks,0,0,0,6.25,203.04,2
Checks,0,1,0,6.25,120.58,2
Folds,0,0,1,1.25,208.94,2
Bets,0,0,0,0.25,119.33,2
Checks,0,0,0,8.25,104.4,2
Calls,0,1,1,17.25,95.4,2
Bets,0,1,0,8.25,159.68,2
Bets,0,0,0,2.25,204.69,2
Folds,0,0,1,5.25,119.53,2
Folds,0,0,1,0.75,214.09,2
Bets,0,0,0,0.25,114.03,2
Calls,0,0,1,1.25,62.65,2
Bets,0,0,0,0.25,215.93,2
Checks,0,0,0,5.25,79.4,2
Checks,0,1,0,5.25,215.98,2
Calls,0,0,1,3.75,81.85,2
Bets,0,0,0,2.25,213.23,2
Bets,0,1,0,2.25,207.04,2
Checks,0,0,0,2.25,116.18,2
Calls,0,1,1,5.25,113.18,2
Checks,0,0,0,5.25,108.6,2
Checks,0,1,0,5.25,185.98,2
Bets,0,1,0,2.25,109.55,2
Checks,0,0,0,2.25,184.73,2
Calls,0,1,1,5.25,181.73,2
Checks,0,0,0,0.25,117.85,2
Raises,0,1,1,1.25,113.85,2
Bets,0,1,0,0.25,179.98,2
Calls,0,1,2,5.25,176.98,2
Checks,0,1,0,8.25,208.04,2
Checks,0,0,0,8.25,111.28,2
Bets,0,1,0,2.25,117.65,2
Checks,0,0,0,2.25,175.73,2
Calls,0,1,1,5.25,172.73,2
Checks,0,1,0,2.25,215.34,2
Checks,0,0,0,2.25,109.53,2
Checks,0,1,0,0.25,107.65,2
Checks,0,0,0,0.25,190.23,2
Checks,0,0,0,5.25,104.9,2
Calls,0,1,1,11.25,98.9,2
Bets,0,1,0,5.25,181.93,2
Folds,0,0,1,1.25,106.9,2
Bets,0,0,0,0.25,189.43,2
Bets,0,0,0,2.25,213.79,2
Calls,0,0,1,5.25,104.63,2
Checks,0,0,0,0.25,106.65,2
Checks,0,1,0,0.25,190.63,2
Bets,0,1,0,2.25,101.9,2
Checks,0,0,0,2.25,190.33,2
Folds,0,1,1,5.25,190.33,2
Checks,0,0,0,3.25,51.91,2
Checks,0,2,0,3.25,46.57,2
Checks,0,1,0,3.25,63.040000000000006,2
Calls,0,0,1,2.25,17.73,2
Bets,0,0,0,1.25,66.4,2
Calls,0,0,1,0.75,211.49,2
Bets,0,0,0,0.25,113.28,2
Checks,0,0,0,0.25,106.5,2
Folds,0,1,1,1.25,106.5,2
Bets,0,1,0,0.25,189.53,2
Bets,0,1,0,2.25,207.24,2
Checks,0,0,0,2.25,113.43,2
Folds,0,1,1,5.25,113.43,2
Raises,0,0,1,5.25,92.75,2
Bets,0,0,0,2.25,187.23,2
Calls,0,0,2,17.25,178.23,2
Checks,0,0,0,6.25,208.84,2
Checks,0,1,0,6.25,110.53,2
Checks,0,0,0,2.25,117.0,2
Calls,0,1,1,5.25,114.0,2
Bets,0,1,0,2.25,174.43,2
Checks,0,0,0,0.25,25.0,2
Checks,0,1,0,0.25,51.16,2
Checks,0,1,0,0.25,201.09,2
Checks,0,0,0,0.25,123.78,2
Checks,0,0,0,2.25,116.55,2
Checks,0,1,0,2.25,176.98,2
Calls,0,0,1,0.75,23.25,2
Bets,0,0,0,0.25,51.81,2
Folds,0,0,1,5.25,114.8,2
Bets,0,0,0,2.25,175.58,2
Calls,0,0,1,4.25,197.74,2
Bets,0,0,0,2.25,120.88,2
Checks,0,0,0,2.25,203.14,2
Checks,0,1,0,2.25,119.13,2
Checks,0,0,0,0.25,113.55,2
Calls,0,1,1,1.25,112.55,2
Bets,0,1,0,0.25,180.58,2
Bets,0,1,0,2.25,198.39,2
Checks,0,0,0,2.25,120.73,2
Calls,0,1,1,5.25,117.73,2
Folds,0,0,1,1.25,206.69,2
Bets,0,0,0,0.25,115.98,2
Folds,0,0,1,1.25,107.8,2
