action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Bets,0,0,0,3.0,109.98,1
Folds,0,0,1,5.5,288.41,1
Bets,0,0,0,0.5,80.84,1
Calls,0,0,1,1.0,26.45,1
Checks,0,0,0,0.75,34.7,3
Folds,0,2,1,1.25,34.7,3
Bets,0,2,0,0.75,24.51,3
Checks,0,1,0,0.75,20.0,3
Folds,1,2,1,1.25,20.0,2
Folds,0,1,1,1.75,33.95,3
Bets,0,1,0,0.75,25.46,3
Checks,0,0,0,0.75,19.25,3
Folds,1,1,1,1.75,19.25,2
Checks,0,0,0,0.75,38.3,3
Checks,0,1,0,0.75,77.65,3
Checks,0,2,0,0.75,20.9,3
Checks,0,0,0,0.25,135.5,2
Calls,0,1,1,0.75,135.0,2
Bets,0,1,0,0.25,58.5,2
Bets,0,1,0,2.75,76.2,2
Checks,0,0,0,2.75,18.4,2
Calls,0,1,1,4.75,16.4,2
Bets,0,0,0,0,11.58,2
Calls,0,0,1,0.5,29.29,2
Bets,0,0,0,2.25,23.54,2
Folds,0,0,1,5.25,21.71,2
Folds,0,1,1,12.25,27.14,3
Calls,0,0,1,8.75,9.13,3
Bets,0,0,0,5.25,15.96,3
Folds,0,0,1,5.5,190.34,1
Bets,0,0,0,3.0,47.42,1
Bets,0,0,0,0.25,36.62,2
Calls,0,0,1,0.75,24.5,2
Checks,0,1,0,0.5,35.37,2
Checks,0,0,0,0.5,100.0,2
Checks,0,0,0,0.25,9.0,2
Checks,0,1,0,0.25,20.0,2
Bets,0,2,0,0.75,7.25,3
Checks,0,0,0,0.75,20.2,3
Folds,0,2,1,1.75,20.2,3
Checks,0,1,0,0.75,30.05,3
Calls,1,2,1,1.75,29.05,2
Bets,0,1,0,0.25,10.1,2
Checks,0,0,0,0.25,28.3,2
Folds,0,1,1,0.75,28.3,2
Bets,0,0,0,0.25,38.0,2
Folds,0,0,1,0.75,12.37,2
Checks,0,0,0,0.75,17.25,3
Folds,0,2,1,1.75,17.25,3
Calls,0,1,1,1.25,18.0,3
Bets,0,1,0,0.75,10.87,3
Bets,0,2,0,1.0,262.36,2
Checks,0,0,0,1.0,48.35,2
Folds,0,2,1,2.5,48.35,2
Checks,0,1,0,1.0,19.45,2
Calls,1,2,1,2.5,17.95,1
Checks,0,1,0,0.5,54.88,1
Checks,0,0,0,0.5,30.0,1
Checks,0,0,0,0.5,55.32,1
Checks,0,1,0,0.5,42.23,1
Checks,0,0,0,0.25,43.35,2
Checks,0,1,0,0.25,29.7,2
Bets,0,1,0,2.75,41.05,2
Checks,0,0,0,2.75,27.95,2
Calls,0,1,1,4.25,26.45,2
Checks,0,0,0,2.25,58.93,2
Checks,0,1,0,2.25,18.25,2
Checks,0,0,0,0.75,56.68,3
Folds,0,2,1,1.25,56.68,3
Checks,0,1,0,0.75,23.1,3
Calls,1,2,1,1.25,22.6,2
Bets,0,2,0,0.75,19.27,3
Calls,0,0,1,6.5,17.45,1
Bets,0,0,0,3.0,57.85,1
Bets,0,0,0,0.25,16.75,2
Folds,0,0,1,0.75,19.35,2
Folds,1,0,1,1.25,32.25,2
Folds,0,0,1,1.25,18.31,3
Bets,0,0,0,0.75,19.5,3
Bets,0,1,0,3.0,36.15,2
Checks,0,0,0,3.0,18.75,2
Folds,0,1,1,6.75,18.75,2
Checks,0,1,0,0.25,41.3,2
Checks,0,0,0,0.25,43.65,2
Bets,0,0,0,3.25,37.05,2
Folds,0,0,1,5.25,56.2,2
Checks,0,1,0,1.75,41.6,2
Checks,0,0,0,1.75,54.95,2
Bets,0,1,0,5.25,19.35,2
Checks,0,0,0,5.25,41.1,2
Folds,0,1,1,18.75,41.1,2
Bets,0,0,0,0.25,36.3,2
Folds,0,0,1,1.75,62.7,2
Checks,0,0,0,0.5,20.0,2
Checks,0,1,0,0.5,44.95,2
Bets,0,0,0,0.5,44.45,2
Calls,0,0,1,1.0,52.1,2
Checks,0,2,0,0.75,19.95,3
Checks,0,0,0,0.75,46.3,3
Checks,0,1,0,0.75,51.6,3
Folds,0,0,1,1.25,19.95,3
Folds,1,0,1,1.25,45.55,2
Bets,0,0,0,0.75,51.8,3
Checks,0,0,0,2.25,18.2,2
Calls,0,1,1,4.25,16.2,2
Bets,0,1,0,2.25,42.55,2
Calls,0,1,1,3.25,26.9,3
Checks,0,0,0,2.25,34.3,3
Folds,0,2,1,4.25,34.3,3
Bets,0,1,0,2.25,52.0,3
Checks,0,1,0,0.25,24.59,2
Checks,0,0,0,0.25,56.7,2
Bets,0,0,0,6.75,19.32,2
Calls,0,0,1,8.75,51.42,2
Calls,0,0,1,2.25,20.35,3
Calls,0,1,1,3.75,60.91,3
Bets,0,0,0,0.75,47.55,3
Bets,0,0,0,1.25,17.1,2
Calls,0,0,2,7.25,15.100000000000001,2
Raises,0,0,1,3.25,56.41,2
Calls,1,0,1,6.5,92.46,1
Folds,0,0,1,6.5,70.4,2
Bets,0,0,0,5.5,52.31,2
Bets,0,1,0,0.25,94.28,2
Checks,0,0,0,0.25,63.67,2
Folds,0,1,1,1.25,63.67,2
Checks,0,0,0,0.5,50.97,2
Checks,0,1,0,0.5,62.92,2
Checks,0,1,0,0.25,95.48,2
Checks,0,0,0,0.25,64.12,2
Checks,0,0,0,0.5,50.22,2
Checks,0,1,0,0.5,64.32,2
Bets,0,1,0,0.75,75.32,3
Folds,0,1,1,1.25,65.5,3
Checks,0,0,0,0.75,92.17,3
Calls,1,1,1,1.25,91.67,2
Checks,0,0,0,0.25,49.47,2
Checks,0,1,0,0.25,65.52,2
Bets,0,1,0,2.25,91.23,2
Checks,0,0,0,2.25,64.72,2
Calls,0,1,1,4.75,62.22,2
Bets,0,0,0,0.25,65.0,2
Calls,0,0,1,0.75,95.57,2
Raises,0,0,1,2.25,69.07,3
Folds,0,0,2,5.25,64.25,3
Bets,0,0,0,0.75,95.22,3
Calls,1,0,2,5.25,93.72,2
Checks,0,0,0,2.5,29.0,2
Checks,0,1,0,2.5,35.29,2
Bets,0,0,0,3.75,40.53,2
Calls,0,0,2,11.0,37.78,2
Raises,0,0,1,6.0,21.25,2
Checks,0,0,0,0.25,18.0,2
Checks,0,1,0,0.25,74.28,2
Checks,0,2,0,3.75,109.62,3
Checks,0,0,0,3.75,21.49,3
Checks,0,1,0,3.75,48.32,3
Checks,0,0,0,0.5,42.8,1
Folds,0,1,1,1.0,42.8,1
Bets,0,1,0,0.5,68.11,1
Checks,0,0,0,1.75,90.56,3
Folds,0,1,1,3.75,90.56,3
Bets,0,1,0,1.75,66.56,3
Calls,0,0,1,1.25,99.0,2
Bets,0,0,0,0.25,68.96,2
Checks,0,0,0,3.75,76.35,3
Calls,0,2,1,5.75,74.35,3
Checks,0,1,0,3.75,31.6,3
Folds,0,3,1,7.75,31.6,3
Bets,0,2,0,3.75,83.1,3
Checks,0,0,0,0.25,30.85,2
Checks,0,1,0,0.25,82.6,2
Checks,0,0,0,0.5,82.65,2
Checks,0,1,0,0.5,31.05,2
Bets,0,0,0,2.25,111.6,2
Folds,0,0,2,11.25,111.6,2
Raises,0,0,1,3.75,95.8,2
Raises,0,0,1,7.25,25.5,2
All-In,0,0,3,39.25,0.5,2
Bets,0,0,0,3.25,101.25,2
Raises,0,0,2,15.25,77.25,2
Calls,0,0,4,64.25,72.25,2
Calls,0,1,1,1.75,99.6,3
Checks,0,0,0,0.75,89.76,3
Calls,0,2,1,2.75,88.76,3
Bets,0,1,0,0.75,68.46,3
Checks,0,1,0,2.25,99.1,3
Checks,0,2,0,2.25,91.81,3
Checks,0,0,0,2.25,67.21,3
Checks,0,0,0,0.75,98.35,3
Checks,0,1,0,0.75,99.61,3
Checks,0,2,0,0.75,60.96,3
Checks,0,0,0,7.5,248.52,1
Checks,0,1,0,7.5,36.07,1
Calls,0,0,1,3.5,104.49,1
Bets,0,0,0,1.5,73.9,1
Raises,0,0,1,3.0,64.75,2
Bets,0,0,0,2.5,7.65,2
Calls,0,0,2,4.5,6.65,2
Checks,0,0,0,1.25,75.75,2
Checks,0,1,0,1.25,93.03,2
Checks,0,0,0,0.25,28.28,2
Calls,0,1,1,0.75,27.78,2
Bets,0,1,0,0.25,31.979999999999997,2
Folds,0,0,1,2.25,77.4,3
Folds,1,0,1,2.25,92.53,2
Bets,0,0,0,0.75,18.5,3
Raises,0,1,1,2.25,24.03,3
Bets,0,1,0,0.75,79.82,3
Folds,1,1,2,5.25,79.82,2
Checks,0,0,0,0.75,33.13,3
Folds,0,1,2,5.25,33.13,3
Bets,0,0,0,4.75,71.9,2
Raises,0,0,2,13.0,52.650000000000006,2
Raises,0,0,1,7.5,13.2,2
Folds,0,0,3,32.25,13.2,2
Checks,0,0,0,5.25,89.28,2
Calls,0,1,1,8.25,86.28,2
Bets,0,1,0,5.25,7.699999999999999,2
Checks,0,0,0,3.75,253.87,3
Calls,1,1,1,4.47,253.15,2
Bets,0,1,0,3.75,26.0,3
Folds,0,1,1,4.47,139.16,3
Checks,0,0,0,0.25,79.07,2
Raises,0,1,1,1.25,77.07,2
Bets,0,1,0,0.25,28.83,2
Calls,0,1,2,3.25,27.83,2
Bets,0,1,0,6.75,78.85,3
Folds,0,1,1,10.5,83.53,3
Checks,0,0,0,6.75,16.35,3
Folds,1,1,1,10.5,16.35,2
Calls,0,0,1,2.75,15.5,2
Bets,0,0,0,1.25,107.76,2
Bets,0,1,0,3.75,77.32,2
Checks,0,0,0,3.75,25.58,2
Calls,0,1,1,6.0,23.33,2
Checks,0,0,0,5.25,87.5,3
Checks,0,1,0,5.25,82.03,3
Checks,0,2,0,5.25,14.100000000000001,3
Checks,0,0,0,0.5,54.52,2
Checks,0,1,0,0.5,102.51,2
Bets,0,1,0,2.25,75.82,2
Checks,0,0,0,2.25,31.130000000000003,2
Calls,0,1,1,2.75,30.630000000000003,2
Checks,0,0,0,3.25,22.75,2
Folds,0,1,1,5.65,22.75,2
Bets,0,1,0,3.25,135.26,2
Checks,0,1,0,0.5,23.05,2
Checks,0,0,0,0.5,103.71,2
Checks,0,0,0,0.75,74.57,3
Folds,0,2,1,1.75,74.57,3
Checks,0,1,0,0.75,31.63,3
Calls,1,2,1,1.75,30.63,2
Bets,0,2,0,0.75,33.13,3
Bets,0,1,0,0.75,92.45,3
Calls,0,1,1,1.25,80.28,3
Checks,0,0,0,0.75,14.1,3
Calls,0,2,1,1.75,13.6,3
Checks,0,0,0,0.75,109.69,3
Calls,0,2,1,2.25,108.94,3
Bets,0,1,0,0.75,69.55,3
Calls,0,1,1,1.5,20.97,3
Checks,0,0,0,1.75,24.65,2
Checks,0,1,0,1.75,100.96,2
Checks,0,0,0,0.25,33.23,2
Checks,0,1,0,0.25,20.0,2
Bets,0,0,0,5.25,84.2,3
Calls,1,0,2,21.6,79.85000000000001,2
Folds,0,0,1,11.25,82.53,3
All-In,1,0,1,11.25,0.0,2
Checks,0,0,0,0.25,53.02,2
Checks,0,1,0,0.25,99.96,2
Checks,0,1,0,0.25,33.13,2
Checks,0,0,0,0.25,19.25,2
Checks,0,0,0,1.75,31.880000000000003,2
Checks,0,1,0,1.75,18.95,2
Checks,0,1,0,3.0,77.85,2
Checks,0,0,0,3.0,24.15,2
Raises,0,0,1,2.25,78.78,2
Bets,0,0,0,1.75,22.4,2
Calls,0,0,2,4.25,20.9,2
Checks,0,0,0,0.5,92.18,2
Checks,0,1,0,0.5,12.15,2
Checks,0,1,0,0.25,76.26,2
Checks,0,0,0,0.25,40.84,2
Checks,0,0,0,2.25,14.68,2
Checks,0,1,0,2.25,29.0,2
Bets,0,0,0,0.25,75.01,2
Folds,0,0,1,0.75,73.15,2
Checks,0,1,0,0.25,24.75,2
Checks,0,0,0,0.25,32.9,2
Bets,0,1,0,0.5,75.21,2
Checks,0,0,0,0.5,41.54,2
Folds,0,1,1,1.0,41.54,2
Checks,0,0,0,0.5,6.97,2
Checks,0,1,0,0.5,107.04,2
Checks,0,1,0,3.75,75.91,3
Checks,0,2,0,3.75,70.9,3
Checks,0,0,0,3.75,39.79,3
Checks,0,0,0,3.0,11.18,2
Checks,0,1,0,3.0,31.85,2
Bets,0,0,0,0.25,12.54,2
Calls,0,0,1,0.75,100.07,2
Checks,0,1,0,0.25,53.23,2
Checks,0,0,0,0.25,99.32,2
Checks,0,0,0,0.75,84.41,3
Checks,0,1,0,0.75,70.9,3
Checks,0,2,0,0.75,33.54,3
Checks,0,0,0,0.5,14.19,2
Calls,0,1,1,1.0,13.69,2
Bets,0,1,0,0.5,99.02,2
Checks,0,1,0,0.5,83.66,2
Checks,0,0,0,0.5,34.99,2
Bets,0,1,0,2.5,47.73,2
Checks,0,0,0,2.5,100.17,2
Folds,0,1,1,5.75,100.17,2
Checks,0,1,0,0.25,83.66,2
Checks,0,0,0,0.25,35.44,2
Bets,0,0,0,0.5,68.9,2
Calls,0,0,1,1.75,33.44,2
Checks,0,1,0,0.5,83.36,2
Checks,0,0,0,0.5,33.44,2
Checks,0,0,0,0.75,82.61,3
Checks,0,1,0,0.75,72.5,3
Checks,0,2,0,0.75,33.39,3
Bets,0,0,0,2.25,15.25,2
Calls,0,0,1,5.25,20.65,2
Checks,0,1,0,4.800000000000001,13.15,3
Checks,0,0,0,4.800000000000001,27.099999999999998,3
Bets,0,0,0,2.25,67.75,2
Folds,0,0,1,5.25,33.84,2
Checks,0,0,0,3.0,81.11,2
Folds,0,1,1,7.5,81.11,2
Bets,0,1,0,3.0,67.1,2
Checks,0,0,0,0.25,80.36,2
Calls,0,1,1,0.75,79.86,2
Bets,0,1,0,0.25,74.7,2
Bets,0,0,0,1.25,81.55,2
Folds,0,0,2,5.25,81.55,2
Raises,0,0,1,2.25,29.590000000000003,2
Bets,0,0,0,1.25,26.51,2
Folds,0,0,2,5.25,26.51,2
Raises,0,0,1,1.75,36.0,2
Checks,0,0,0,3.0,15.14,2
Checks,0,1,0,3.0,24.51,2
Checks,0,0,0,2.25,13.39,2
Raises,0,1,1,3.25,7.390000000000001,2
Folds,0,1,3,29.25,7.390000000000001,2
Bets,0,1,0,2.25,26.11,2
Raises,0,1,2,9.25,6.109999999999999,2
Bets,0,2,0,0.75,5.14,3
Checks,0,0,0,0.75,34.61,3
Folds,0,2,1,2.25,34.61,3
Checks,0,1,0,0.75,41.1,3
Calls,1,2,1,2.25,39.6,2
Checks,0,1,0,4.5,12.69,3
Checks,0,2,0,4.5,32.61,3
Checks,0,0,0,4.5,32.6,3
Checks,0,0,0,0.25,16.94,2
Checks,0,1,0,0.25,32.61,2
Checks,0,1,0,4.5,13.94,3
Checks,0,0,0,4.5,18.0,3
Checks,0,2,0,4.5,33.21,3
Checks,0,0,0,2.75,269.14,2
Calls,0,1,1,4.85,267.03999999999996,2
Bets,0,1,0,2.75,151.61,2
Checks,0,1,0,4.0,73.55,2
Checks,0,2,0,4.0,89.98,2
Checks,0,0,0,4.0,52.17,2
Folds,1,0,1,1.75,59.73,2
Folds,0,0,1,1.75,25.0,3
Bets,0,0,0,0.75,24.37,3
Checks,0,1,0,3.0,23.25,2
Checks,0,0,0,3.0,25.32,2
Checks,0,1,0,0.25,30.7,2
Checks,0,0,0,0.25,230.98,2
Checks,0,1,0,0.25,53.75,2
Checks,0,0,0,0.25,101.15,2
Checks,0,0,0,1.5,15.5,2
Checks,0,1,0,1.5,52.62,2
Checks,0,0,0,3.25,18.71,2
Calls,0,1,1,4.25,17.71,2
Bets,0,1,0,3.25,96.85,2
Checks,0,0,0,0.5,18.21,2
Checks,0,1,0,0.5,48.01,2
Checks,0,0,0,0.25,17.46,2
Checks,0,1,0,0.25,49.21,2
Checks,0,0,0,0.25,48.46,2
Calls,0,1,1,1.25,47.46,2
Bets,0,1,0,0.25,34.7,2
Checks,0,1,0,0.75,18.16,3
Folds,1,2,1,2.25,18.16,2
Bets,0,2,0,0.75,46.53,3
Checks,0,0,0,0.75,35.28,3
Folds,0,2,1,2.25,35.28,3
Bets,0,1,0,3.75,13.91,2
Checks,0,0,0,3.75,47.23,2
Folds,0,1,1,6.0,47.23,2
Checks,0,1,0,2.25,19.46,2
Checks,0,0,0,2.25,33.28,2
Bets,0,0,0,3.75,12.46,2
Calls,0,0,1,6.0,43.23,2
Checks,0,2,0,5.25,18.76,3
Checks,0,0,0,5.25,40.98,3
Checks,0,1,0,5.25,36.13,3
Calls,0,0,1,0.75,18.26,2
Bets,0,0,0,0.25,41.03,2
Checks,0,0,0,0.25,20.31,2
Checks,0,1,0,0.25,40.23,2
Bets,0,0,0,0.25,38.98,2
Folds,0,0,1,0.75,39.78,2
Checks,0,1,0,0.75,21.01,3
Calls,1,2,1,1.25,20.51,2
Bets,0,2,0,0.75,39.18,3
Checks,0,0,0,0.75,39.03,3
Folds,0,2,1,1.25,39.03,3
Checks,0,0,0,0.25,33.43,2
Checks,0,1,0,0.25,26.8,2
Checks,0,0,0,0.75,20.22,3
Folds,0,2,1,2.25,20.22,3
Checks,0,1,0,0.75,49.83,3
Folds,1,2,1,2.25,49.83,2
Bets,0,2,0,0.75,26.02,3
Checks,0,0,0,0.25,19.97,2
Checks,0,1,0,0.25,49.08,2
Bets,0,1,0,0.5,24.3,2
Checks,0,0,0,0.5,50.0,2
Calls,0,1,1,1.75,48.75,2
Checks,0,0,0,2.5,23.3,2
Folds,0,1,1,4.0,23.3,2
Bets,0,1,0,2.5,105.2,2
Bets,0,1,0,0.25,105.58,2
Checks,0,0,0,0.25,53.26,2
Folds,0,1,1,0.75,53.26,2
Bets,0,0,0,0.75,105.18,3
Calls,0,0,1,2.75,18.0,3
Calls,0,1,1,4.75,48.86,3
Bets,0,0,0,2.25,15.75,2
Calls,0,0,1,2.75,47.36,2
Checks,0,0,0,3.0,110.83,2
Folds,0,1,1,6.75,110.83,2
Bets,0,1,0,3.0,9.0,2
Bets,0,0,0,0.25,15.850000000000001,2
Folds,0,0,1,0.75,51.31,2
Checks,0,1,0,0.75,110.08,3
Folds,1,2,1,2.25,110.08,2
Bets,0,2,0,0.75,15.05,3
Checks,0,0,0,0.75,50.56,3
Folds,0,2,1,2.25,50.56,3
Checks,0,0,0,1.25,108.83,2
Folds,0,1,1,1.75,108.83,2
Bets,0,1,0,1.25,17.0,2
Checks,0,0,0,2.25,196.04,2
Checks,0,1,0,2.25,62.57,2
Bets,0,1,0,3.25,199.09,2
Calls,0,1,2,6.5,196.84,2
Checks,0,0,0,3.25,57.57,2
Raises,0,1,1,3.75,54.82,2
Bets,0,1,0,3.25,221.59,2
Checks,0,0,0,3.25,29.57,2
Calls,0,1,1,7.25,25.57,2
Calls,0,0,1,4.75,223.79,2
Bets,0,0,0,2.25,45.0,2
Bets,0,2,0,0.75,228.64,3
Checks,0,0,0,0.75,99.25,3
Folds,0,2,1,2.25,99.25,3
Checks,0,1,0,0.75,45.5,3
Folds,1,2,1,2.25,45.5,2
Bets,0,0,0,1.25,229.09,2
Calls,0,0,1,3.25,96.5,2
Checks,0,2,0,0.75,222.34,3
Checks,0,0,0,0.75,106.85,3
Checks,0,1,0,0.75,44.75,3
Checks,0,0,0,2.5,99.25,1
Folds,0,1,1,5.5,99.25,1
Bets,0,1,0,2.5,49.85,1
Bets,0,0,0,0.25,112.79,2
Folds,0,0,1,1.25,51.48,2
Bets,0,1,0,4.25,16.01,2
All-In,0,1,2,17.25,0.5000000000000018,2
Checks,0,0,0,4.25,109.5,2
Raises,0,1,1,6.25,98.5,2
Calls,0,1,3,32.76,91.99,2
Bets,0,1,0,2.75,116.51,2
Checks,0,0,0,2.75,38.96,2
Calls,0,1,1,5.75,35.96,2
Bets,0,0,0,2.25,61.5,2
Folds,0,0,1,3.75,115.51,2
Checks,0,0,0,0.5,114.76,2
Folds,0,1,1,1.75,114.76,2
Bets,0,1,0,0.5,43.01,2
Checks,0,0,0,3.5,64.1,2
Folds,0,1,1,6.5,64.1,2
Bets,0,1,0,3.5,109.01,2
Checks,0,0,0,0.25,63.35,2
Folds,0,1,1,2.25,63.35,2
Bets,0,1,0,0.25,114.06,2
Checks,0,0,0,1.25,94.06,2
Checks,0,1,0,1.25,63.61,2
Bets,0,0,0,0.25,95.36,2
Calls,0,0,1,0.75,62.11,2
Checks,0,0,0,1.25,94.86,2
Raises,0,1,1,2.25,91.86,2
Bets,0,1,0,1.25,62.21,2
Calls,0,1,2,5.25,60.21,2
Bets,0,1,0,3.75,105.01,2
Checks,0,0,0,3.75,45.96,2
Folds,0,1,1,6.75,45.96,2
Bets,0,0,0,2.25,59.85,2
Folds,0,0,1,3.75,111.31,2
Bets,0,0,0,3.75,105.81,2
Folds,0,0,1,6.75,43.96,2
Bets,0,1,0,0.5,90.94,2
Checks,0,0,0,0.5,71.18,2
Folds,0,1,1,1.75,71.18,2
Calls,0,0,1,1.25,51.7,2
Bets,0,0,0,0.25,58.95,2
Checks,0,1,0,1.5,99.8,2
Checks,0,0,0,1.5,92.89,2
Checks,0,2,0,2.25,98.7,3
Checks,0,1,0,2.25,93.74,3
Checks,0,0,0,2.25,69.93,3
Checks,0,1,0,0.5,19.25,2
Checks,0,0,0,0.5,40.0,2
Bets,0,1,0,1.25,18.25,2
Calls,0,1,2,3.5,17.0,2
Checks,0,0,0,1.25,39.95,2
Raises,0,1,1,1.75,38.2,2
Checks,0,0,0,0.75,28.9,3
Checks,0,1,0,0.75,95.7,3
Checks,0,2,0,0.75,29.2,3
Checks,0,0,0,1.5,206.66,3
Folds,0,3,1,3.0,206.66,3
Calls,0,2,1,2.5,22.95,3
Bets,0,1,0,1.5,102.26,3
Calls,0,1,1,2.0,4.95,3
Checks,0,0,0,2.5,15.25,1
Checks,0,1,0,2.5,96.15,1
Checks,0,1,0,0.5,16.7,2
Checks,0,0,0,0.5,67.05,2
Checks,0,0,0,0.25,29.15,2
Calls,0,1,1,0.75,28.65,2
Bets,0,1,0,0.25,21.5,2
Bets,0,1,0,0.5,29.03,1
Checks,0,0,0,0.5,28.48,1
Folds,0,1,1,1.0,28.48,1
Bets,0,1,0,0.25,29.3,2
Checks,0,0,0,0.25,20.0,2
Calls,0,1,1,1.25,19.0,2
Checks,0,0,0,0.25,32.75,2
Folds,0,1,1,1.25,32.75,2
Bets,0,1,0,0.25,19.75,2
Checks,0,0,0,1.5,28.75,2
Folds,0,1,1,2.62,28.75,2
Bets,0,1,0,1.5,21.779999999999998,2
Checks,0,0,0,2.5,49.48,2
Folds,0,2,1,4.0,49.48,2
Checks,0,1,0,2.5,27.43,2
Folds,1,2,1,4.0,27.43,1
Bets,0,2,0,2.5,55.46,2
Bets,0,1,0,2.5,21.85,2
Checks,0,0,0,2.5,53.1,2
Folds,0,1,1,4.5,53.1,2
Checks,0,0,0,10.0,51.43,1
Folds,0,1,1,37.05,51.43,1
All-In,0,1,0,10.0,-3.552713678800501e-15,1
Checks,0,0,0,0.25,38.0,2
Checks,0,1,0,0.25,35.75,2
Checks,0,0,0,0.5,105.0,1
Checks,0,1,0,0.5,115.85,1
Checks,0,0,0,0.25,38.2,2
Checks,0,1,0,0.25,109.4,2
Folds,0,0,1,0.75,40.35,2
Bets,0,0,0,0.25,35.49,2
Folds,0,0,1,0.75,141.3,2
Bets,0,0,0,0.25,105.87,2
Checks,0,0,0,4.5,46.65,2
Checks,0,1,0,4.5,38.65,2
Checks,0,0,0,2.25,52.27,2
Checks,0,1,0,2.25,55.03,2
Checks,0,0,0,0.25,55.7,2
Folds,0,1,1,1.25,55.7,2
Bets,0,1,0,0.25,43.95,2
Checks,0,1,0,0.25,12.5,2
Checks,0,0,0,0.25,100.0,2
Bets,0,1,0,4.5,77.17,2
Calls,1,1,2,16.5,71.17,1
Checks,0,0,0,4.5,192.85,2
Folds,0,1,2,16.5,192.85,2
Raises,0,1,1,7.5,90.0,2
Calls,0,0,1,1.0,10.75,2
Bets,0,0,0,0.5,100.2,2
Folds,0,0,1,0.75,10.75,2
Bets,0,0,0,0.25,101.1,2
Checks,0,0,0,0.25,16.05,2
Checks,0,1,0,0.25,192.85,2
Folds,0,1,1,2.5,9.5,2
Bets,0,1,0,1.0,16.5,2
Checks,0,0,0,1.0,20.0,2
Folds,1,1,1,2.5,20.0,1
Checks,0,0,0,0.5,37.3,1
Folds,0,1,1,1.0,37.3,1
Bets,0,1,0,0.5,63.5,1
Checks,0,1,0,0.75,116.0,3
Folds,1,2,1,1.25,116.0,2
Bets,0,2,0,0.75,58.54,3
Checks,0,0,0,0.75,9.15,3
Folds,0,2,1,1.25,9.15,3
Checks,0,0,0,0.75,26.7,3
Checks,0,2,0,0.75,71.6,3
Checks,0,1,0,0.75,94.55,3
Bets,0,1,0,1.5,25.779999999999998,2
Checks,0,0,0,1.5,71.1,2
Folds,0,1,1,2.62,71.1,2
Checks,0,1,0,0.25,17.45,2
Checks,0,0,0,0.25,38.95,2
Checks,0,2,0,5.25,26.3,3
Checks,0,1,0,5.25,68.85,3
Checks,0,0,0,5.25,93.05,3
Checks,0,1,0,3.25,24.8,2
Checks,0,0,0,3.25,60.6,2
Checks,0,0,0,0.5,14.25,2
Folds,0,1,1,1.75,14.25,2
Bets,0,1,0,0.5,28.25,2
Checks,0,1,0,0.5,30.9,2
Checks,0,0,0,0.5,100.55,2
Bets,0,1,0,2.5,50.5,2
Checks,0,0,0,2.5,24.6,2
Folds,0,1,1,4.5,24.6,2
Folds,0,2,1,3.5,119.09,3
Checks,0,0,0,1.5,8.83,3
Folds,1,2,1,3.5,8.83,2
Calls,0,1,1,2.5,20.02,3
Bets,0,1,0,1.5,22.75,3
Checks,0,0,0,0.25,50.7,2
Checks,0,1,0,0.25,48.55,2
Checks,0,0,0,0.25,47.3,2
Calls,0,1,1,0.75,46.8,2
Bets,0,1,0,0.25,21.9,2
Checks,0,0,0,4.0,46.7,2
Folds,0,1,1,8.75,46.7,2
Bets,0,1,0,4.0,14.149999999999999,2
Checks,0,1,0,0.25,58.18,2
Checks,0,0,0,0.25,44.4,2
Bets,0,0,0,0.25,20.51,2
Folds,0,0,1,1.25,9.58,2
Checks,0,0,0,0.5,33.99,2
Checks,0,1,0,0.5,47.6,2
Checks,0,0,0,0.5,98.8,2
Folds,0,1,1,1.5,98.8,2
Bets,0,1,0,0.5,75.75,2
Bets,0,0,0,4.75,92.55,2
Folds,0,0,1,8.25,25.66,2
Checks,0,0,0,0.25,77.2,2
Checks,0,1,0,0.25,25.66,2
Bets,0,1,0,0.5,22.52,2
Checks,0,0,0,0.5,38.0,2
Folds,0,1,1,1.75,38.0,2
Bets,0,0,0,0.25,78.5,2
Calls,0,0,1,0.75,24.66,2
Checks,0,1,0,0.75,100.3,3
Folds,1,2,1,1.75,100.3,2
Bets,0,2,0,0.75,78.65,3
Checks,0,0,0,0.75,23.91,3
Folds,0,2,1,1.75,23.91,3
Checks,0,0,0,0.5,101.25,2
Folds,0,1,1,1.5,101.25,2
Bets,0,1,0,0.5,97.81,2
Checks,0,1,0,2.25,73.8,2
Checks,0,0,0,2.25,102.91,2
Checks,0,2,0,1.0,33.94,2
Checks,0,0,0,1.0,22.2,2
Checks,0,1,0,1.0,24.6,2
Checks,0,0,0,1.0,46.3,2
Folds,1,1,1,2.0,46.3,1
Bets,0,1,0,1.0,24.5,2
Folds,0,1,1,2.0,36.8,2
Checks,0,1,0,6.5,84.58,2
Checks,0,0,0,6.5,46.9,2
Calls,0,0,1,3.5,93.32,2
Bets,0,0,0,3.0,82.83,2
Bets,0,1,0,0.5,18.2,1
Checks,0,0,0,0.5,193.65,1
Folds,0,1,1,1.0,193.65,1
Bets,0,1,0,3.0,50.5,2
Checks,0,0,0,3.0,16.4,2
Calls,0,1,1,6.0,13.399999999999999,2
Checks,0,0,0,0.75,18.12,3
Folds,1,1,1,1.25,18.12,2
Bets,1,1,0,0.75,12.8,2
Folds,0,1,0,0.75,121.5,3
Checks,0,1,0,0.25,14.75,2
Checks,0,0,0,0.25,120.75,2
