action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Checks,0,0,0,0.5,20.0,2
Folds,0,1,1,1.75,20.0,2
Bets,0,0,0,17.75,111.4,2
Calls,0,0,1,21.75,6.25,2
Checks,0,1,0,0.5,110.65,2
Checks,0,0,0,0.5,31.45,2
Checks,0,1,0,18.5,102.6,2
Checks,0,0,0,18.5,22.15,2
Checks,0,0,0,29.25,96.55,3
Folds,0,2,1,57.2,96.55,3
All-In,0,2,0,29.25,3.552713678800501e-15,3
Checks,0,1,0,29.25,39.3,3
Folds,1,2,1,57.2,39.3,2
Folds,0,0,1,12.75,52.95,2
Bets,0,0,0,7.25,29.549999999999997,2
Bets,0,0,0,32.94,77.08,2
Calls,0,0,1,35.94,22.680000000000003,2
Bets,0,1,0,15.75,96.27,2
Checks,0,0,0,15.75,14.43,2
Folds,0,1,1,26.25,14.43,2
Checks,0,0,0,2.25,123.52,2
Calls,0,1,1,5.25,120.52,2
Bets,0,1,0,2.25,9.68,2
Bets,0,1,0,0.25,26.52,3
Checks,0,0,0,0.25,47.25,3
Folds,0,1,1,1.25,47.25,3
Checks,0,0,0,5.25,20.05,3
Checks,0,2,0,5.25,42.27,3
Checks,0,1,0,5.25,18.5,3
Folds,0,0,1,5.25,66.08,2
Bets,0,0,0,2.25,17.05,2
Checks,0,0,0,2.25,18.25,2
Folds,0,1,1,5.25,18.25,2
Bets,0,1,0,2.25,49.97,2
Checks,0,0,0,12.75,45.8,2
Checks,0,1,0,12.75,37.8,2
Folds,0,0,1,12.5,13.0,2
Bets,0,0,0,9.5,12.5,2
Calls,0,0,1,23.25,70.0,2
Bets,0,0,0,11.25,5.0,2
Checks,0,0,0,0.75,68.97,3
Checks,0,1,0,0.75,62.05,3
Checks,0,2,0,0.75,23.23,3
Checks,0,0,0,0.25,15.65,2
Checks,0,1,0,0.25,49.85,2
Bets,0,1,0,14.75,32.55,2
Checks,0,0,0,14.75,18.95,2
Calls,0,1,1,24.75,8.95,2
Checks,0,0,0,0.5,13.9,2
Checks,0,1,0,0.5,64.3,2
Checks,0,0,0,1.75,68.92,2
Calls,0,1,1,4.25,66.42,2
Bets,0,1,0,1.75,20.43,2
Checks,0,0,0,0.75,65.42,3
Checks,0,1,0,0.75,61.3,3
Checks,0,2,0,0.75,27.08,3
Bets,0,0,0,0.25,13.1,2
Folds,0,0,1,1.25,65.2,2
Bets,0,1,0,0.25,13.8,2
Checks,0,0,0,0.25,14.3,2
Folds,0,1,1,1.25,14.3,2
Checks,0,0,0,2.25,14.0,2
Checks,0,1,0,2.25,58.7,2
Checks,0,0,0,0.25,15.1,2
Checks,0,1,0,0.25,55.7,2
Checks,0,0,0,0.25,55.43,2
Checks,0,1,0,0.25,17.45,2
Checks,0,1,0,0.25,15.07,3
Checks,0,0,0,0.25,17.45,3
Checks,0,1,0,0.25,66.63,2
Checks,0,0,0,0.25,34.15,2
Checks,0,0,0,0.25,171.33,2
Checks,0,1,0,0.25,31.15,2
Checks,0,1,0,0.75,91.23,3
Checks,0,0,0,0.75,13.4,3
Checks,0,2,0,0.75,24.65,3
Checks,0,1,0,6.25,88.93,2
Checks,0,0,0,6.25,10.35,2
All-In,0,0,0,14.25,0.25,2
Folds,0,0,1,27.0,61.5,2
Bets,0,0,0,12.5,19.0,2
All-In,0,0,2,78.75,0.25,2
Raises,0,0,1,25.75,46.8,2
Checks,0,1,0,4.25,18.0,2
Checks,0,0,0,4.25,139.73,2
Checks,0,1,0,0.5,27.15,1
Checks,0,0,0,0.5,63.35,1
Checks,0,1,0,0.75,21.4,3
Checks,0,0,0,0.75,15.0,3
Checks,0,2,0,0.75,30.9,3
Bets,0,0,0,13.0,3.1999999999999993,1
All-In,0,0,2,53.45,0.4999999999999991,1
All-In,0,0,1,26.5,3.552713678800501e-15,1
Checks,0,0,0,5.5,78.84,1
Folds,0,1,1,10.5,78.84,1
Bets,0,1,0,5.5,19.45,1
Bets,0,0,0,3.75,72.65,2
Folds,0,0,1,7.25,19.4,2
Checks,0,0,0,4.25,133.5,2
Calls,0,1,1,7.75,130.0,2
Bets,0,1,0,4.25,53.5,2
Folds,0,0,1,20.25,72.7,2
Bets,0,0,0,13.75,6.399999999999999,2
Bets,0,0,0,3.0,6.08,2
Folds,0,0,1,7.5,28.29,2
Calls,0,0,1,21.25,3.130000000000001,2
Bets,0,0,0,18.25,9.96,2
Checks,0,0,0,0.25,9.0,2
Checks,0,1,0,0.25,20.0,2
Checks,0,1,0,2.75,7.25,2
Checks,0,0,0,2.75,29.05,2
Folds,0,0,1,6.25,17.5,2
Bets,0,0,0,2.75,6.869999999999999,2
Checks,0,1,0,4.0,262.36,1
Checks,0,0,0,4.0,17.95,1
Bets,0,1,0,2.5,48.88,1
Checks,0,0,0,2.5,29.0,1
Folds,0,1,1,7.5,29.0,1
Checks,0,0,0,0.5,55.32,1
Checks,0,1,0,0.5,42.23,1
Checks,0,0,0,0.25,43.35,2
Checks,0,1,0,0.25,29.7,2
Calls,0,0,1,8.75,38.05,2
Bets,0,0,0,5.75,23.45,2
Bets,0,0,0,4.25,56.93,2
Calls,0,0,1,5.25,16.25,2
Checks,0,0,0,2.75,22.1,2
Raises,0,1,1,3.25,21.1,2
Bets,0,1,0,2.75,18.27,2
Calls,0,1,2,4.25,17.77,2
All-In,0,1,0,16.0,0.0,1
Checks,0,0,0,16.0,54.85,1
Folds,0,1,1,30.45,54.85,1
Folds,0,0,1,1.25,41.3,2
Bets,0,0,0,0.25,42.65,2
Calls,0,0,1,10.5,35.35,2
Bets,0,0,0,6.75,48.7,2
Checks,0,0,0,0.5,20.0,2
Checks,0,1,0,0.5,44.95,2
Checks,0,0,0,2.5,43.95,2
Checks,0,1,0,2.5,51.6,2
Folds,0,1,1,1.5,19.95,3
Checks,0,0,0,0.75,46.3,3
Folds,1,1,1,1.5,46.3,2
Bets,0,1,0,0.75,50.85,3
Checks,0,0,0,20.25,9.2,2
Checks,0,1,0,20.25,35.55,2
Raises,0,0,1,5.25,18.9,2
Bets,0,0,0,4.25,51.0,2
Folds,0,0,2,13.25,51.0,2
Checks,0,1,0,0.25,24.59,2
Checks,0,0,0,0.25,56.7,2
All-In,0,0,0,22.75,0.25,2
Calls,0,0,1,35.82,32.35,2
Bets,0,0,0,14.25,12.100000000000001,2
Calls,0,0,2,18.25,9.100000000000001,2
Raises,0,0,1,14.75,50.41,2
Checks,0,0,0,0.5,50.97,2
Folds,0,1,1,3.0,50.97,2
Bets,0,1,0,0.5,60.42,2
Checks,0,1,0,0.25,95.48,2
Checks,0,0,0,0.25,64.12,2
Checks,0,0,0,0.5,50.22,2
Folds,0,1,1,2.5,50.22,2
Bets,0,1,0,0.5,62.31999999999999,2
Calls,0,0,1,4.25,72.82,2
Bets,0,0,0,1.75,89.17,2
Checks,0,0,0,0.25,49.47,2
Folds,0,1,1,5.75,49.47,2
Bets,0,1,0,0.25,60.019999999999996,2
Bets,0,1,0,7.25,87.23,2
Checks,0,0,0,7.25,62.22,2
Folds,0,1,1,11.25,62.22,2
Checks,0,1,0,6.75,69.07,2
Checks,0,0,0,6.75,93.72,2
Checks,0,0,0,2.5,29.0,2
Checks,0,1,0,2.5,35.29,2
Checks,0,0,0,0.25,18.0,2
Checks,0,1,0,0.25,74.28,2
Folds,1,0,1,21.75,107.37,2
Folds,0,0,0,10.5,19.24,3
Bets,1,0,0,10.5,34.82,2
Bets,0,0,0,7.75,73.85,2
Calls,0,0,1,8.25,82.6,2
Checks,0,0,0,0.5,82.65,2
Checks,0,1,0,0.5,31.05,2
Folds,1,0,1,6.0,99.6,2
Bets,0,0,0,3.75,86.51,3
Folds,0,0,1,6.0,68.46,3
Bets,0,1,0,6.25,86.31,2
Checks,0,0,0,6.25,65.21,2
Calls,0,1,1,9.75,61.709999999999994,2
Bets,0,0,0,0.75,96.85,3
Folds,0,0,1,2.25,99.61,3
Folds,1,0,1,2.25,60.96,2
Checks,0,0,0,7.5,248.52,1
Checks,0,1,0,7.5,36.07,1
Raises,0,0,1,12.5,86.49,1
Bets,0,0,0,11.5,69.9,1
Folds,0,0,2,27.5,69.9,1
Bets,0,0,0,7.1899999999999995,229.65,2
Folds,0,0,1,29.689999999999998,25.0,2
Calls,0,0,1,10.75,11.0,2
Bets,0,0,0,8.25,103.26,2
Checks,0,1,0,4.25,75.32,2
Checks,0,0,0,4.25,30.130000000000003,2
Checks,0,1,0,2.5,22.05,2
Checks,0,0,0,2.5,102.71,2
Bets,0,0,0,2.75,27.13,2
Folds,0,0,1,6.25,33.13,2
Checks,0,1,0,4.25,79.28,2
Checks,0,0,0,4.25,12.6,2
Checks,0,0,0,10.5,105.19,2
Checks,0,1,0,10.5,17.22,2
Checks,0,0,0,3.75,23.65,2
Checks,0,1,0,3.75,99.96,2
Checks,0,0,0,0.25,33.23,2
Checks,0,1,0,0.25,20.0,2
Folds,0,0,1,1.25,33.13,2
Bets,0,0,0,0.25,18.25,2
Checks,0,0,0,6.75,29.380000000000003,2
All-In,0,1,1,14.25,0.25000000000000355,2
Bets,0,1,0,6.75,8.95,2
All-In,0,1,2,43.379999999999995,0.0,2
Calls,0,0,1,17.25,70.78,2
Bets,0,0,0,12.75,12.899999999999999,2
Bets,0,0,0,1.5,91.18,2
Calls,0,0,1,2.0,11.15,2
Folds,0,0,1,0.75,76.26,2
Bets,0,0,0,0.25,40.34,2
Checks,0,0,0,6.25,12.68,2
Folds,0,1,1,9.25,12.68,2
Bets,0,1,0,6.25,24.0,2
Folds,0,0,1,0.75,24.75,2
Bets,0,0,0,0.25,32.4,2
Bets,0,0,0,2.5,2.9699999999999998,2
All-In,0,0,2,11.5,0.49999999999999956,2
Raises,0,0,1,5.5,100.04,2
Bets,0,1,0,9.75,70.41,2
Checks,0,0,0,9.75,36.79,2
Calls,0,1,1,12.25,34.29,2
Checks,0,1,0,0.25,53.23,2
Checks,0,0,0,0.25,99.32,2
Checks,0,0,0,0.75,84.41,3
Checks,0,1,0,0.75,70.9,3
Checks,0,2,0,0.75,33.54,3
Checks,0,1,0,0.5,83.66,2
Checks,0,0,0,0.5,34.99,2
Checks,0,1,0,0.25,83.66,2
Checks,0,0,0,0.25,35.44,2
Checks,0,0,0,3.0,68.9,2
Checks,0,1,0,3.0,33.44,2
Folds,0,0,1,1.75,83.36,2
Bets,0,0,0,0.5,32.19,2
Calls,0,0,1,6.300000000000001,12.15,3
Bets,0,0,0,5.800000000000001,26.099999999999998,3
Bets,0,0,0,5.25,71.86,2
Folds,0,0,2,26.25,71.86,2
Raises,0,0,1,11.25,57.7,2
Bets,0,1,0,12.75,0.13999999999999968,2
Checks,0,0,0,12.75,35.1,2
Calls,0,1,1,13.25,34.6,2
Bets,0,1,0,4.5,7.4399999999999995,3
Folds,0,1,1,9.75,32.61,3
Checks,0,0,0,4.5,32.6,3
Folds,1,1,1,9.75,32.6,2
Checks,0,0,0,2.25,15.940000000000001,2
Checks,0,1,0,2.25,31.61,2
Calls,0,0,1,5.0,21.25,2
Bets,0,0,0,3.0,23.32,2
Folds,0,0,1,0.75,30.7,2
Bets,0,0,0,0.25,230.48,2
Folds,0,0,1,1.25,53.75,2
Bets,0,0,0,0.25,100.15,2
Bets,0,0,0,3.74,12.139999999999999,2
Calls,0,0,1,5.98,49.26,2
Checks,0,0,0,0.5,18.21,2
Checks,0,1,0,0.5,48.01,2
Bets,0,0,0,0.25,16.46,2
Folds,0,0,1,1.25,49.21,2
Checks,0,0,0,4.25,46.46,2
Calls,0,1,1,5.25,45.46,2
Bets,0,1,0,4.25,32.7,2
Calls,0,0,1,5.75,16.96,2
Bets,0,0,0,4.25,30.78,2
Checks,0,0,0,6.25,40.48,2
Checks,0,1,0,6.25,35.63,2
Calls,0,0,1,2.75,17.26,2
Bets,0,0,0,2.25,40.03,2
Checks,0,0,0,0.25,20.31,2
Checks,0,1,0,0.25,40.23,2
Bets,0,0,0,6.75,10.510000000000002,2
Calls,0,0,1,14.25,29.18,2
Checks,0,0,0,0.25,33.43,2
Checks,0,1,0,0.25,26.8,2
Checks,0,0,0,0.25,19.97,2
Checks,0,1,0,0.25,49.08,2
Checks,0,1,0,3.0,24.3,2
Checks,0,0,0,3.0,48.75,2
Checks,0,0,0,6.75,105.18,3
Checks,0,1,0,6.75,18.0,3
Checks,0,2,0,6.75,48.86,3
Bets,0,0,0,4.25,14.75,2
Calls,0,0,1,4.75,46.36,2
Bets,0,0,0,8.25,184.04,2
Folds,0,0,1,17.25,59.57,2
Calls,0,0,1,37.25,173.09,2
Bets,0,0,0,18.25,31.07,2
Checks,0,1,0,11.25,221.59,2
Checks,0,0,0,11.25,25.57,2
Checks,0,1,0,8.75,116.51,2
Checks,0,0,0,8.75,35.96,2
Bets,0,0,0,2.25,93.06,2
Calls,0,0,1,2.75,62.61,2
Checks,0,0,0,2.25,94.86,2
Checks,0,1,0,2.25,61.61,2
Bets,0,0,0,15.25,79.86,2
Calls,0,0,1,23.25,48.21,2
Bets,0,1,0,1.5,98.8,2
Checks,0,0,0,1.5,92.89,2
Folds,0,1,1,2.5,92.89,2
Bets,0,2,0,2.25,98.2,3
Checks,0,1,0,2.25,93.74,3
Folds,1,2,1,2.75,93.74,2
Checks,0,0,0,2.25,69.93,3
Folds,0,2,1,2.75,69.93,3
Checks,0,1,0,0.5,19.25,2
Checks,0,0,0,0.5,40.0,2
Calls,0,0,1,15.75,8.75,2
Bets,0,0,0,10.25,29.950000000000003,2
Checks,0,0,0,0.75,28.9,3
Checks,0,1,0,0.75,95.7,3
Checks,0,2,0,0.75,29.2,3
Checks,0,2,0,3.0,22.95,2
Checks,0,0,0,3.0,102.26,2
Checks,0,1,0,3.0,4.95,2
Checks,0,0,0,2.5,15.25,1
Checks,0,1,0,2.5,96.15,1
Bets,0,1,0,0.5,15.45,2
Checks,0,0,0,0.5,67.05,2
Folds,0,1,1,1.75,67.05,2
All-In,0,0,0,1.25,0.25,2
Folds,0,0,1,29.65,21.5,2
Bets,0,1,0,5.25,24.8,2
Checks,0,0,0,5.25,17.5,2
Folds,0,1,1,8.25,17.5,2
Checks,0,0,0,0.25,38.0,2
Checks,0,1,0,0.25,35.75,2
Checks,0,0,0,0.5,105.0,1
Checks,0,1,0,0.5,115.85,1
Checks,0,0,0,9.74,44.03,2
Checks,0,1,0,9.74,36.03,2
Bets,0,0,0,2.25,50.77,2
Folds,0,0,1,3.75,55.03,2
Folds,0,0,1,2.62,10.75,2
Bets,0,0,0,1.5,99.08,2
Checks,0,0,0,0.25,16.05,2
Checks,0,1,0,0.25,192.85,2
Checks,0,0,0,0.75,26.7,3
Checks,0,2,0,0.75,71.6,3
Checks,0,1,0,0.75,94.55,3
Checks,0,1,0,17.25,62.849999999999994,2
Checks,0,0,0,17.25,87.05,2
Bets,0,1,0,7.25,14.8,2
Checks,0,0,0,7.25,58.6,2
Calls,0,1,1,15.25,50.6,2
Checks,0,0,0,1.25,46.8,2
Checks,0,1,0,1.25,21.9,2
Checks,0,1,0,0.25,58.18,2
Checks,0,0,0,0.25,44.4,2
Checks,0,0,0,1.25,78.5,2
Checks,0,1,0,1.25,24.66,2
Checks,0,1,0,2.25,73.8,2
Checks,0,0,0,2.25,102.91,2
Checks,0,2,0,1.0,33.94,2
Checks,0,0,0,1.0,22.2,2
Checks,0,1,0,1.0,24.6,2
Calls,0,0,1,11.0,48.5,2
Bets,0,0,0,9.0,11.399999999999999,2
Bets,0,0,0,2.25,75.35,2
Calls,0,0,1,2.75,46.03,2
Bets,0,0,0,3.75,125.22999999999999,2
Folds,0,0,1,6.0,74.35,2
Checks,0,1,0,31.75,117.88,2
Checks,0,0,0,31.75,31.08,2
Checks,0,0,0,2.25,116.83,2
Checks,0,1,0,2.25,71.55,2
Checks,0,1,0,3.75,121.53,3
Checks,0,2,0,3.75,67.55,3
Checks,0,0,0,3.75,58.78,3
Checks,0,0,0,2.25,115.75,2
Calls,0,1,1,5.25,112.75,2
Bets,0,1,0,2.25,32.0,2
Bets,0,0,0,2.5,20.01,1
Folds,0,0,1,4.0,45.65,1
Bets,0,0,0,0.25,28.26,2
Calls,0,0,1,1.25,22.9,2
Calls,0,0,1,13.5,48.2,1
Bets,0,0,0,6.5,46.7,1
Bets,0,0,0,9.95,136.37,2
Calls,0,0,1,12.95,93.9,2
Bets,0,0,0,5.5,79.28,1
Calls,0,0,1,11.5,10.25,1
Checks,0,0,0,0.25,51.85,2
Checks,0,1,0,0.25,93.25,2
Bets,0,0,0,8.5,107.9,1
Folds,0,0,1,14.5,97.98,1
Checks,0,1,0,0.5,53.95,2
Checks,0,0,0,0.5,21.35,2
Checks,0,0,0,0.25,153.21,2
Checks,0,1,0,0.25,12.5,2
Bets,0,0,0,1.75,17.75,2
Calls,0,0,1,3.0,99.63,2
Checks,0,1,0,0.25,70.58,3
Checks,0,0,0,0.25,53.06,3
Checks,0,0,0,0.25,101.35,2
Checks,0,1,0,0.25,55.05,2
Bets,0,1,0,10.75,74.2,2
Checks,0,0,0,10.75,97.75,2
Calls,0,1,1,14.25,94.25,2
Checks,0,0,0,0.25,91.05,2
Checks,0,1,0,0.25,36.73,2
Bets,0,0,0,2.25,22.85,2
Raises,0,0,2,17.25,1.8500000000000014,2
Raises,0,0,1,5.25,27.0,2
Calls,0,0,3,38.25,15.0,2
Checks,0,1,0,1.25,25.4,2
Checks,0,0,0,1.25,31.619999999999997,2
Checks,0,0,0,0.25,33.28,2
Folds,0,1,1,1.25,33.28,2
Bets,0,1,0,0.25,31.119999999999997,2
Bets,0,1,0,0.25,24.8,2
Checks,0,0,0,0.25,32.27,2
Folds,0,1,1,1.25,32.27,2
Checks,0,1,0,0.25,20.0,2
Checks,0,0,0,0.25,50.05,2
Checks,0,0,0,2.25,49.0,2
Folds,0,1,1,4.25,49.0,2
Bets,0,1,0,2.25,69.65,2
Bets,0,1,0,2.75,33.8,2
Checks,0,0,0,2.75,44.43,2
Folds,0,1,1,4.75,44.43,2
Checks,0,0,0,2.25,120.4,2
Raises,0,1,1,5.25,108.4,2
Bets,0,1,0,2.25,53.8,2
Calls,0,1,2,17.25,44.8,2
Checks,0,0,0,3.75,47.0,3
Checks,0,2,0,3.75,181.72,3
Checks,0,1,0,3.75,74.25,3
Checks,0,0,0,2.25,43.05,2
Folds,0,1,1,3.75,43.05,2
Bets,0,1,0,2.25,97.65,2
Bets,0,1,0,4.25,36.8,2
Checks,0,0,0,4.25,99.75,2
Folds,0,1,1,8.25,99.75,2
Checks,0,0,0,0.25,132.55,2
Checks,0,1,0,0.25,45.55,2
Checks,0,0,0,1.75,130.18,2
Raises,0,1,1,2.75,124.68,2
Bets,0,1,0,1.75,44.42,2
Folds,0,1,2,8.25,44.42,2
Checks,0,1,0,4.75,131.98,2
Checks,0,0,0,4.75,41.67,2
Calls,0,0,1,5.75,132.48,2
Bets,0,0,0,5.25,15.25,2
Bets,0,0,0,0.25,46.6,2
Calls,0,0,1,1.75,56.3,2
Calls,0,0,1,6.0,70.2,2
Bets,0,0,0,4.5,14.0,2
Bets,0,0,0,8.0,87.5,2
Folds,0,0,2,34.25,87.5,2
Raises,0,0,1,16.75,48.45,2
Checks,0,0,0,3.75,91.35,2
Checks,0,1,0,3.75,7.8100000000000005,2
Bets,0,0,0,14.0,41.09,1
Calls,0,0,1,18.5,49.18,1
Checks,0,0,0,0.25,68.95,2
Checks,0,1,0,0.25,138.94,2
Calls,0,0,1,5.25,31.0,2
Bets,0,0,0,2.25,14.18,2
Calls,0,0,1,11.75,95.93,2
Bets,0,0,0,2.75,146.9,2
Bets,0,0,0,26.5,34.49,1
Calls,0,0,1,41.5,2.8500000000000014,1
Checks,0,0,0,2.5,53.5,2
Calls,0,1,1,3.0,53.0,2
Bets,0,1,0,2.5,12.9,2
Raises,0,0,1,5.27,70.19,2
Bets,0,0,0,3.2699999999999996,36.74,2
Folds,0,0,2,11.27,36.74,2
Checks,0,1,0,0.5,30.6,2
Checks,0,0,0,0.5,102.42,2
Folds,0,0,1,2.5,24.52,1
Bets,0,0,0,2.0,141.45,1
Folds,0,0,1,11.75,69.08,2
Bets,0,0,0,8.75,12.55,2
Folds,0,0,1,8.0,23.0,1
Bets,0,0,0,7.0,18.3,1
Checks,0,0,0,6.25,10.2,2
Calls,0,1,1,10.75,5.699999999999999,2
Bets,0,1,0,6.25,58.95,2
Checks,0,0,0,0.25,60.02,2
Checks,0,1,0,0.25,60.05,2
Folds,0,0,1,13.5,72.5,2
Bets,0,0,0,8.0,18.6,2
Checks,0,1,0,12.5,67.0,2
Checks,0,0,0,12.5,26.950000000000003,2
Checks,0,1,0,0.25,67.0,2
Checks,0,0,0,0.25,38.8,2
Bets,0,0,0,14.75,59.45,2
Calls,0,0,1,23.25,54.7,2
Checks,0,0,0,21.75,17.75,2
Folds,0,1,1,41.9,17.75,2
All-In,0,1,0,21.75,0.0,2
Calls,0,0,1,7.0,82.08,1
Bets,0,0,0,4.5,63.599999999999994,1
Checks,0,0,0,2.5,47.5,1
Checks,0,1,0,2.5,51.85,1
Checks,0,1,0,11.0,30.270000000000003,1
Checks,0,0,0,11.0,10.8,1
Bets,0,0,0,14.25,11.600000000000001,2
Folds,0,0,1,29.25,23.51,2
Folds,0,0,1,0.75,24.38,2
Bets,0,0,0,0.25,20.25,2
Bets,0,1,0,4.5,13.420000000000002,1
Checks,0,0,0,4.5,55.89,1
Folds,0,1,1,6.0,55.89,1
Checks,0,1,0,2.25,125.5,2
Checks,0,0,0,2.25,95.7,2
Bets,0,1,0,12.75,59.81999999999999,2
Checks,0,0,0,12.75,51.12,2
Calls,0,1,1,13.25,50.62,2
Checks,0,0,0,8.25,54.57,2
Folds,0,1,1,17.25,54.57,2
Bets,0,1,0,8.25,6.149999999999999,2
Bets,0,0,0,17.75,25.729999999999997,2
Calls,0,0,1,22.75,38.71,2
Folds,0,0,1,32.75,14.05,3
All-In,1,0,1,32.75,0.0,2
Bets,0,0,0,29.25,23.810000000000002,3
Folds,1,0,2,76.78,23.810000000000002,2
Bets,0,0,0,2.75,11.8,2
Calls,0,0,1,3.25,21.56,2
Bets,0,0,0,3.0,45.06,2
Folds,0,0,2,14.25,45.06,2
Raises,0,0,1,6.75,12.239999999999998,2
Checks,0,0,0,2.25,43.31,2
Checks,0,1,0,2.25,25.69,2
Checks,0,0,0,1.25,17.0,2
Folds,0,1,1,3.25,17.0,2
Bets,0,1,0,1.25,41.91,2
Bets,0,0,0,8.25,32.06,2
Folds,0,0,1,17.25,23.49,2
Folds,0,0,1,8.25,47.36,2
Bets,0,0,0,3.75,16.74,2
Checks,0,0,0,26.25,7.5,3
Checks,0,1,0,26.25,38.86,3
Checks,0,2,0,26.25,16.29,3
Checks,0,0,0,25.25,36.67,2
Folds,0,1,1,34.75,36.67,2
Bets,0,1,0,25.25,7.98,2
Folds,0,0,1,3.25,6.0,2
Bets,0,0,0,1.25,38.93,2
Checks,0,0,0,9.75,26.92,2
Checks,0,1,0,9.75,37.53,2
Calls,0,0,1,36.2,25.42,3
Bets,0,0,0,32.7,17.28,3
Calls,0,0,1,29.25,79.92,2
Bets,0,0,0,14.25,8.55,2
Bets,0,0,0,10.5,17.22,2
Calls,0,0,1,16.12,29.080000000000002,2
Bets,0,0,0,22.75,3.3599999999999994,2
Folds,0,0,1,46.25,110.57,2
Bets,0,1,0,4.75,43.21,2
Checks,0,0,0,4.75,26.33,2
Folds,0,1,1,8.0,26.33,2
Bets,0,0,0,3.5,49.71,2
Calls,0,0,2,6.0,48.21,2
Raises,0,0,1,4.0,22.08,2
Bets,0,1,0,7.0,27.97,2
Checks,0,0,0,7.0,69.66,2
Folds,0,1,1,14.75,69.66,2
Folds,1,0,1,2.25,40.87,2
Folds,0,0,1,2.25,71.26,3
Bets,0,0,0,0.75,16.6,3
Bets,0,0,0,12.75,29.119999999999997,2
Folds,0,0,2,31.75,29.119999999999997,2
Raises,0,0,1,17.75,50.760000000000005,2
Calls,0,0,1,9.0,22.37,2
Bets,0,0,0,5.5,76.11,2
Bets,0,0,0,3.75,19.52,2
Calls,0,0,1,8.25,11.5,2
Checks,0,1,0,4.0,57.9,1
Checks,0,0,0,4.0,205.78,1
Bets,0,0,0,4.75,19.52,2
Folds,0,0,1,7.75,21.4,2
Checks,0,0,0,7.74,24.65,2
Folds,0,1,1,10.24,24.65,2
Bets,0,1,0,7.74,14.029999999999998,2
Checks,0,1,0,3.0,62.25,2
Checks,0,0,0,3.0,19.75,2
Raises,0,0,1,12.0,22.05,2
Bets,0,0,0,10.5,19.32,2
Calls,0,0,2,15.0,17.82,2
Folds,0,0,1,1.5,36.05,2
Bets,0,0,0,0.5,141.9,2
Bets,0,0,0,3.25,16.979999999999997,2
Calls,0,0,1,4.1,39.03,2
Checks,0,0,0,2.25,17.25,2
Checks,0,1,0,2.25,39.35,2
Checks,0,0,0,10.5,12.55,1
Folds,0,1,1,13.5,12.55,1
Bets,0,1,0,10.5,7.800000000000001,1
Checks,0,0,0,26.75,97.14,2
Checks,0,1,0,26.75,199.47,2
Checks,0,0,0,3.75,97.04,2
Folds,0,1,1,8.25,97.04,2
Bets,0,1,0,3.75,14.850000000000001,2
Bets,0,0,0,3.75,25.36,2
Calls,0,0,1,8.25,29.0,2
Checks,0,0,0,6.75,25.25,2
Calls,0,1,1,11.75,20.25,2
Bets,0,1,0,6.75,11.469999999999999,2
Bets,0,2,0,0.75,77.25,3
Checks,0,0,0,0.75,73.8,3
Folds,0,2,1,2.25,73.8,3
Checks,0,1,0,0.75,40.03,3
Folds,1,2,1,2.25,40.03,2
Checks,0,0,0,2.25,107.0,2
Checks,0,1,0,2.25,17.45,2
Checks,0,1,0,0.25,106.75,2
Checks,0,0,0,0.25,15.67,2
Checks,0,0,0,0.25,57.08,2
Checks,0,1,0,0.25,51.85,2
Checks,0,1,0,2.5,37.85,2
Checks,0,0,0,2.5,33.57,2
Calls,0,0,1,11.25,5.8100000000000005,2
Bets,0,0,0,5.25,13.399999999999999,2
Checks,0,0,0,2.25,98.15,2
Calls,0,1,1,5.25,95.15,2
Bets,0,1,0,2.25,15.399999999999999,2
Folds,0,0,1,3.5,88.0,2
Bets,0,0,0,3.0,32.45,2
Checks,0,2,0,3.75,15.5,3
Checks,0,0,0,3.75,34.8,3
Checks,0,1,0,3.75,87.0,3
Checks,0,1,0,10.75,65.71,2
Checks,0,0,0,10.75,34.05,2
Bets,0,0,0,0.75,57.09,3
Folds,0,0,1,2.25,65.71,3
Folds,1,0,1,2.25,44.25,2
Checks,0,0,0,8.25,15.149999999999999,2
Checks,0,1,0,8.25,15.649999999999999,2
Bets,0,1,0,2.5,41.67,1
Checks,0,0,0,2.5,36.9,1
Folds,0,1,1,4.5,36.9,1
Checks,0,0,0,6.25,95.4,2
Calls,0,1,1,11.25,90.4,2
Bets,0,1,0,6.25,12.0,2
Bets,0,1,0,3.75,15.649999999999999,2
Checks,0,0,0,3.75,87.28,2
Folds,0,1,1,12.25,87.28,2
Checks,0,1,0,2.75,56.92,2
Checks,0,0,0,2.75,135.71,2
Bets,0,0,0,17.25,0.8200000000000003,3
Folds,0,0,1,51.25,44.47,3
Checks,0,0,0,0.25,57.1,2
Folds,0,1,1,0.75,57.1,2
Bets,0,1,0,0.25,49.57,2
Checks,0,0,0,2.75,49.27,2
Checks,0,1,0,2.75,12.44,2
Bets,0,1,0,0.25,30.17,2
Checks,0,0,0,0.25,113.0,2
Folds,0,1,1,2.25,113.0,2
Checks,0,1,0,0.25,25.3,2
Checks,0,0,0,0.25,19.25,2
Bets,0,0,0,2.5,48.65,1
Folds,0,0,1,5.0,76.65,1
Checks,0,1,0,3.75,62.269999999999996,2
Checks,0,0,0,3.75,18.5,2
Bets,0,1,0,8.5,9.2,1
Checks,0,0,0,8.5,18.55,1
Folds,0,1,1,14.5,18.55,1
