action,FOLD,CALL/CHECK,BETS/RAISE,pot,stack,active player
Bets,0,0,0,8.25,22.4,2
Bets,0,1,0,9.25,12.850000000000001,2
Checks,0,0,0,9.25,30.700000000000003,2
Calls,0,1,1,9.75,30.200000000000003,2
Checks,0,1,0,2.25,98.75,2
Checks,0,0,0,2.25,19.0,2
Folds,0,0,1,4.25,21.85,2
Bets,0,0,0,2.25,26.7,2
Checks,0,0,0,2.25,100.35,2
Raises,0,1,1,7.25,79.85,2
Bets,0,1,0,2.25,12.25,2
Folds,0,1,2,27.75,12.25,2
Checks,0,1,0,2.25,19.85,2
Checks,0,0,0,2.25,30.55,2
Checks,0,1,0,2.25,21.45,2
Checks,0,0,0,2.25,28.8,2
Calls,0,0,1,4.25,20.05,2
Bets,0,0,0,2.25,26.05,2
Checks,0,0,0,3.75,29.55,2
Checks,0,1,0,3.75,33.55,2
Bets,0,0,0,3.75,32.85,2
Folds,0,0,2,8.0,32.85,2
Raises,0,0,1,4.25,28.549999999999997,2
Checks,0,1,0,1.25,31.6,2
Checks,0,0,0,1.25,36.3,2
Checks,0,0,0,0.25,31.35,2
Checks,0,1,0,0.25,37.45,2
Bets,0,1,0,1.25,28.3,2
Checks,0,0,0,1.25,37.45,2
Folds,0,1,1,3.25,37.45,2
Bets,0,1,0,2.25,28.95,2
Checks,0,0,0,2.25,37.2,2
Calls,0,1,1,2.75,36.7,2
Bets,0,1,0,1.25,26.95,2
Calls,0,1,2,4.75,24.45,2
Checks,0,0,0,1.25,40.0,2
Raises,0,1,1,1.75,37.0,2
Bets,0,1,0,1.25,31.549999999999997,2
Checks,0,0,0,1.25,35.0,2
Folds,0,1,1,1.75,35.0,2
Checks,0,0,0,3.75,30.450000000000003,2
Calls,0,1,1,6.75,27.450000000000003,2
Bets,0,1,0,3.75,31.0,2
Checks,0,0,0,3.75,18.7,2
Checks,0,1,0,3.75,45.25,2
Checks,0,1,0,0.25,17.95,2
Checks,0,0,0,0.25,49.3,2
Bets,0,0,0,3.75,17.15,2
Raises,0,0,2,7.25,11.649999999999999,2
Raises,0,0,1,4.25,43.05,2
Calls,0,0,3,12.75,40.05,2
Bets,0,1,0,2.25,95.25,2
Checks,0,0,0,2.25,84.87,2
Calls,0,1,1,5.25,81.87,2
Checks,0,0,0,0.25,95.0,2
Checks,0,1,0,0.25,89.67,2
Checks,0,0,0,2.25,94.2,2
Folds,0,1,1,5.25,94.2,2
Bets,0,1,0,2.25,85.42,2
Bets,0,0,0,9.25,81.95,2
Calls,0,0,1,16.25,79.52,2
Bets,0,0,0,0.25,19.5,2
Calls,0,0,1,0.75,42.12,2
Checks,0,1,0,2.25,69.2,2
Checks,0,0,0,2.25,112.77,2
Checks,0,0,0,0.25,71.8,2
Checks,0,1,0,0.25,112.02,2
Checks,0,1,0,2.25,71.0,2
Checks,0,0,0,2.25,110.77,2
Bets,0,0,0,0.25,17.75,2
Calls,0,0,1,1.25,42.77,2
Calls,0,0,1,0.75,3.0,2
Bets,0,0,0,0.25,57.77,2
Bets,0,1,0,2.25,86.0,2
Checks,0,0,0,2.25,92.27,2
Calls,0,1,1,5.25,89.27,2
Checks,0,1,0,0.25,5.55,2
Checks,0,0,0,0.25,56.02,2
Bets,0,1,0,2.25,98.75,2
Checks,0,0,0,2.25,80.52,2
Calls,0,1,1,3.75,79.02,2
Checks,0,1,0,2.25,94.5,2
Checks,0,0,0,2.25,85.77,2
Checks,0,1,0,2.25,97.9,2
Checks,0,0,0,2.25,82.02,2
Bets,0,1,0,2.25,93.65,2
Checks,0,0,0,2.25,83.12,2
Folds,0,1,1,5.25,83.12,2
Bets,0,0,0,2.25,96.25,2
Calls,0,0,1,4.25,79.37,2
Bets,0,1,0,2.25,86.5,2
Checks,0,0,0,2.25,89.62,2
Calls,0,1,1,5.25,86.62,2
Checks,0,0,0,0.25,80.25,2
Folds,0,1,1,1.25,80.25,2
Bets,0,1,0,0.25,99.37,2
Bets,0,1,0,2.25,75.5,2
Checks,0,0,0,2.25,100.07,2
Folds,0,1,1,5.25,100.07,2
Bets,0,1,0,2.25,95.32,2
Checks,0,0,0,2.25,99.0,2
Folds,0,1,1,5.25,99.0,2
Checks,0,0,0,0.25,100.92,2
Calls,0,1,1,0.75,100.42,2
Bets,0,1,0,0.25,97.75,2
Folds,0,0,1,11.25,96.17,2
Bets,0,0,0,7.25,91.9,2
Checks,0,0,0,0.25,95.92,2
Folds,0,1,1,0.75,95.92,2
Bets,0,1,0,0.25,102.25,2
Checks,0,0,0,0.25,95.17,2
Calls,0,1,1,0.75,94.67,2
Bets,0,1,0,0.25,102.95,2
Checks,0,0,0,0.25,91.92,2
Folds,0,1,1,0.75,91.92,2
Bets,0,1,0,0.25,105.9,2
Bets,0,1,0,0.25,90.17,2
Checks,0,0,0,0.25,107.1,2
Folds,0,1,1,1.25,107.1,2
Checks,0,0,0,0.25,91.87,2
Folds,0,1,1,0.75,91.87,2
Bets,0,1,0,0.25,105.85,2
Bets,0,1,0,2.25,87.12,2
Checks,0,0,0,2.25,106.05,2
Calls,0,1,1,5.25,103.05,2
Checks,0,0,0,0.25,95.42,2
Calls,0,1,1,0.75,94.92,2
Bets,0,1,0,0.25,101.8,2
Calls,0,0,1,0.75,95.57,2
Bets,0,0,0,0.25,101.05,2
Checks,0,0,0,0.25,95.32,2
Calls,0,1,1,0.75,94.82,2
Bets,0,1,0,0.25,101.7,2
Calls,0,0,1,3.25,91.57,2
Bets,0,0,0,2.25,101.8,2
Checks,0,0,0,0.25,85.42,2
Calls,0,1,1,0.75,84.92,2
Bets,0,1,0,0.25,109.9,2
Checks,0,0,0,0.25,83.17,2
Calls,0,1,1,0.75,82.67,2
Bets,0,1,0,0.25,111.85,2
Checks,0,0,0,0.25,82.67,2
Folds,0,1,1,0.75,82.67,2
Bets,0,1,0,0.25,112.25,2
Calls,0,0,1,3.25,79.92,2
Bets,0,0,0,2.25,111.45,2
Checks,0,0,0,0.25,78.17,2
Checks,0,1,0,0.25,116.8,2
Folds,0,0,1,0.75,78.37,2
Bets,0,0,0,0.25,116.05,2
Checks,0,0,0,0.25,78.12,2
Calls,0,1,1,0.75,77.62,2
Bets,0,1,0,0.25,116.25,2
Calls,0,0,1,3.25,76.77,2
Bets,0,0,0,2.25,114.0,2
Checks,0,0,0,0.25,76.52,2
Folds,0,1,1,0.75,76.52,2
Bets,0,1,0,0.25,117.5,2
Checks,0,0,0,0.25,74.52,2
Folds,0,1,1,0.75,74.52,2
Bets,0,1,0,0.25,119.45,2
Bets,0,1,0,2.25,69.77,2
Folds,0,1,2,12.25,69.77,2
Checks,0,0,0,2.25,119.65,2
Raises,0,1,1,5.25,112.65,2
Checks,0,0,0,0.25,69.52,2
Folds,0,1,1,0.75,69.52,2
Bets,0,1,0,0.25,123.95,2
Checks,0,0,0,0.25,69.52,2
Folds,0,1,1,0.75,69.52,2
Bets,0,1,0,0.25,123.9,2
Calls,0,0,1,4.25,65.77,2
Bets,0,0,0,2.25,122.1,2
Bets,0,1,0,2.25,75.77,2
Checks,0,0,0,2.25,112.6,2
Calls,0,1,1,5.25,109.6,2
Calls,0,0,1,0.75,70.27,2
Bets,0,0,0,0.25,121.6,2
Checks,0,0,0,0.25,71.92,2
Checks,0,1,0,0.25,120.85,2
Bets,0,1,0,2.25,67.12,2
Calls,0,1,2,12.25,63.120000000000005,2
Checks,0,0,0,2.25,120.6,2
Raises,0,1,1,5.25,113.6,2
Checks,0,0,0,0.25,62.87,2
Folds,0,1,1,0.75,62.87,2
Bets,0,1,0,0.25,128.85,2
Checks,0,0,0,0.25,62.12,2
Checks,0,1,0,0.25,130.05,2
Checks,0,0,0,0.25,62.77,2
Calls,0,1,1,0.75,62.27,2
Bets,0,1,0,0.25,128.8,2
Checks,0,0,0,0.25,61.52,2
Calls,0,1,1,0.75,61.02,2
Bets,0,1,0,0.25,129.95,2
Checks,0,0,0,0.25,58.27,2
Calls,0,1,1,0.75,57.77,2
Bets,0,1,0,0.25,132.9,2
Bets,0,1,0,0.25,56.95,2
Checks,0,0,0,0.25,133.57,2
Folds,0,1,1,1.25,133.57,2
Checks,0,0,0,0.25,58.65,2
Calls,0,1,1,0.75,58.15,2
Bets,0,1,0,0.25,132.32,2
Checks,0,0,0,0.25,60.2,2
Calls,0,1,1,0.75,59.7,2
Bets,0,1,0,0.25,130.57,2
Bets,0,0,0,2.25,55.1,2
Calls,0,0,1,5.25,127.37,2
Calls,0,0,1,13.25,53.9,2
Bets,0,0,0,8.25,118.12,2
Checks,0,0,0,0.25,106.15,2
Folds,0,1,0,0.25,83.37,2
Bets,0,0,0,2.25,28.0,2
Folds,0,0,1,3.25,105.35,2
Checks,0,1,0,0.25,31.1,2
Checks,0,0,0,0.25,105.1,2
Checks,0,1,0,1.25,30.35,2
Checks,0,0,0,1.25,104.8,2
Checks,0,0,0,0.25,29.1,2
Folds,0,1,1,1.25,29.1,2
Bets,0,1,0,0.25,105.85,2
Checks,0,0,0,2.25,28.1,2
Folds,0,1,1,5.25,28.1,2
Bets,0,1,0,2.25,102.8,2
Bets,0,0,0,2.25,26.1,2
Calls,0,0,1,3.25,105.65,2
Checks,0,0,0,2.25,30.45,2
Raises,0,1,1,5.25,24.45,2
Bets,0,1,0,2.25,99.9,2
Calls,0,1,2,11.25,96.9,2
Checks,0,1,0,2.25,44.7,2
Checks,0,0,0,2.25,88.15,2
Calls,0,0,1,6.75,115.25,2
Bets,0,0,0,5.25,16.0,2
Bets,0,1,0,2.25,124.25,2
Checks,0,0,0,2.25,10.5,2
Folds,0,1,1,4.25,10.5,2
Checks,0,0,0,2.25,127.85,2
Raises,0,1,1,4.25,116.85,2
Bets,0,1,0,2.25,6.75,2
All-In,0,1,2,15.25,0.25,2
Bets,0,1,0,2.25,135.1,2
Folds,0,1,2,13.25,135.1,2
Checks,0,0,0,2.25,24.8,2
Raises,0,1,1,4.25,15.8,2
Folds,0,0,1,6.25,27.2,2
Bets,0,0,0,3.25,130.35,2
Calls,0,0,1,2.75,134.9,2
Bets,0,0,0,2.25,25.45,2
Checks,0,1,0,2.25,145.65,2
Checks,0,0,0,2.25,15.2,2
Bets,0,1,0,2.25,10.45,2
Checks,0,0,0,2.25,147.25,2
Folds,0,1,1,5.25,147.25,2
Checks,0,1,0,0.25,16.05,2
Checks,0,0,0,0.25,146.5,2
Checks,0,1,0,2.25,144.75,2
Checks,0,0,0,2.25,15.75,2
All-In,0,1,0,2.25,0.25,2
Checks,0,0,0,2.25,146.35,2
Folds,0,1,1,16.0,146.35,2
Checks,0,1,0,0.25,17.85,2
Checks,0,0,0,0.25,144.35,2
Checks,0,1,0,0.25,18.55,2
Checks,0,0,0,0.25,143.6,2
Calls,0,0,1,3.25,140.6,2
Bets,0,0,0,2.25,17.4,2
Bets,0,1,0,2.25,11.15,2
Checks,0,0,0,2.25,145.45,2
Folds,0,1,1,5.25,145.45,2
Bets,0,1,0,0.25,17.0,2
Checks,0,0,0,0.25,143.45,2
Calls,0,1,1,1.25,142.45,2
Bets,0,1,0,0.25,17.85,2
Checks,0,0,0,0.25,142.45,2
Calls,0,1,1,1.25,141.45,2
Checks,0,1,0,2.25,21.4,2
Checks,0,0,0,2.25,137.45,2
Checks,0,1,0,0.25,17.75,2
Checks,0,0,0,0.25,142.55,2
Bets,0,1,0,1.25,139.05,2
Checks,0,0,0,1.25,18.55,2
Calls,0,1,1,2.75,17.05,2
Bets,0,1,0,2.25,79.89,2
Checks,0,0,0,2.25,82.31,2
Folds,0,1,1,4.25,82.31,2
Checks,0,0,0,2.25,83.49,2
Raises,0,1,1,5.25,76.49,2
Bets,0,1,0,2.25,77.56,2
Calls,0,1,2,12.25,73.56,2
Bets,0,1,0,2.25,134.8,2
Folds,0,1,2,17.25,134.8,2
Checks,0,0,0,2.25,20.05,2
Raises,0,1,1,5.25,8.05,2
Bets,0,1,0,2.25,95.49,2
Checks,0,0,0,2.25,105.06,2
Calls,0,1,1,5.25,102.06,2
Bets,0,1,0,1.25,21.35,2
Checks,0,0,0,1.25,135.05,2
Folds,0,1,1,3.25,135.05,2
Checks,0,1,0,2.25,101.29,2
Checks,0,0,0,2.25,101.81,2
Bets,0,0,0,2.25,108.54,2
Folds,0,0,1,4.25,92.06,2
Bets,0,1,0,0.25,23.25,2
Checks,0,0,0,0.25,135.05,2
Folds,0,1,1,1.25,135.05,2
Checks,0,1,0,2.25,112.39,2
Checks,0,0,0,2.25,90.06,2
Checks,0,1,0,0.25,24.95,2
Checks,0,0,0,0.25,134.3,2
Checks,0,0,0,0.25,114.99,2
Folds,0,1,1,0.75,114.99,2
Bets,0,1,0,0.25,88.81,2
Bets,0,1,0,2.25,111.99,2
Checks,0,0,0,2.25,88.26,2
Calls,0,1,1,4.25,86.26,2
Bets,0,1,0,2.25,131.5,2
Checks,0,0,0,2.25,23.7,2
Calls,0,1,1,4.25,21.7,2
Bets,0,1,0,2.25,108.74,2
Checks,0,0,0,2.25,91.16,2
Calls,0,1,1,4.25,89.16,2
Bets,0,0,0,10.25,96.99,2
Folds,0,0,1,16.75,90.06,2
Bets,0,1,0,2.25,134.9,2
Checks,0,0,0,2.25,19.95,2
Calls,0,1,1,4.25,17.95,2
Bets,0,1,0,2.25,110.24,2
Checks,0,0,0,2.25,88.81,2
Calls,0,1,1,4.25,86.81,2
Checks,0,0,0,0.25,109.99,2
Folds,0,1,1,1.25,109.99,2
Bets,0,1,0,0.25,91.71,2
Bets,0,1,0,2.25,106.24,2
Checks,0,0,0,2.25,92.41,2
Calls,0,1,1,4.25,90.41,2
Checks,0,1,0,0.25,27.7,2
Checks,0,0,0,0.25,130.65,2
Checks,0,1,0,2.25,111.64,2
Checks,0,0,0,2.25,88.66,2
Checks,0,1,0,2.25,128.9,2
Checks,0,0,0,2.25,27.4,2
Bets,0,1,0,2.25,105.64,2
Checks,0,0,0,2.25,92.21,2
Calls,0,1,1,4.25,90.21,2
Folds,0,0,1,4.25,27.75,2
Bets,0,0,0,2.25,126.4,2
Checks,0,0,0,0.25,106.89,2
Folds,0,1,1,1.25,106.89,2
Bets,0,1,0,0.25,93.61,2
Checks,0,1,0,2.25,105.14,2
Checks,0,0,0,2.25,94.31,2
Bets,0,1,0,2.25,127.5,2
Checks,0,0,0,2.25,26.5,2
Calls,0,1,1,4.25,24.5,2
Bets,0,1,0,2.25,98.14,2
Checks,0,0,0,2.25,98.86,2
Calls,0,1,1,4.25,96.86,2
Raises,0,0,1,5.25,24.9,2
Bets,0,0,0,3.25,123.75,2
Folds,0,0,2,9.25,123.75,2
Checks,0,0,0,0.25,61.89,2
Raises,0,1,1,1.25,57.89,2
Bets,0,1,0,0.25,137.61,2
Folds,0,1,2,5.25,137.61,2
Bets,0,1,0,2.25,79.99,2
Checks,0,0,0,2.25,136.36,2
Calls,0,1,1,4.25,134.36,2
Checks,0,1,0,0.25,33.25,2
Checks,0,0,0,0.25,124.0,2
Checks,0,0,0,2.25,87.39,2
Raises,0,1,1,5.25,80.39,2
Bets,0,1,0,2.25,127.61000000000001,2
Folds,0,1,2,12.25,127.61000000000001,2
Checks,0,0,0,2.25,91.19,2
Calls,0,1,1,5.25,88.19,2
Bets,0,1,0,2.25,123.36,2
Bets,0,1,0,0.25,33.85,2
Calls,0,1,2,5.25,30.85,2
Checks,0,0,0,0.25,122.25,2
Raises,0,1,1,1.25,118.25,2
Checks,0,1,0,2.25,94.99,2
Checks,0,0,0,2.25,122.11,2
Checks,0,1,0,2.25,96.59,2
Checks,0,0,0,2.25,120.36,2
Checks,0,1,0,0.25,29.85,2
Checks,0,0,0,0.25,126.8,2
Bets,0,0,0,10.25,84.84,2
Folds,0,0,1,16.75,117.46,2
Bets,0,1,0,0.25,29.55,2
Folds,0,1,2,5.25,29.55,2
Checks,0,0,0,0.25,126.05,2
Raises,0,1,1,1.25,122.05,2
Bets,0,1,0,2.25,98.09,2
Checks,0,0,0,2.25,116.21,2
Folds,0,1,1,4.25,116.21,2
Checks,0,0,0,0.25,102.69,2
Folds,0,1,1,0.75,102.69,2
Bets,0,1,0,0.25,114.96,2
Bets,0,1,0,2.25,98.94,2
Checks,0,0,0,2.25,115.16,2
Calls,0,1,1,4.25,113.16,2
Folds,0,0,1,4.25,28.3,2
Bets,0,0,0,2.25,124.15,2
Bets,0,1,0,2.25,94.94,2
Checks,0,0,0,2.25,118.81,2
Folds,0,1,1,4.25,118.81,2
Bets,0,1,0,2.25,95.79,2
Checks,0,0,0,2.25,117.81,2
Folds,0,1,1,4.25,117.81,2
Checks,0,0,0,10.25,95.39,2
Checks,0,1,0,10.25,112.06,2
Bets,0,1,0,2.25,91.39,2
Checks,0,0,0,2.25,120.56,2
Calls,0,1,1,5.25,117.56,2
Bets,0,1,0,2.25,106.39,2
Checks,0,0,0,2.25,106.06,2
Calls,0,1,1,4.25,104.06,2
Bets,0,1,0,2.25,109.79,2
Checks,0,0,0,2.25,102.31,2
Folds,0,1,1,4.25,102.31,2
Checks,0,1,0,2.25,112.64,2
Checks,0,0,0,2.25,101.31,2
Bets,0,1,0,0.25,24.4,2
Checks,0,0,0,0.25,130.1,2
Calls,0,1,1,1.25,129.1,2
Bets,0,0,0,10.25,105.49,2
Folds,0,0,1,17.25,93.06,2
Checks,0,0,0,0.25,122.24,2
Calls,0,1,1,1.25,121.24,2
Bets,0,1,0,0.25,91.81,2
Bets,0,1,0,1.25,100.99,2
Checks,0,0,0,1.25,111.06,2
Calls,0,1,1,2.75,109.56,2
Folds,0,0,1,17.25,129.9,2
Bets,0,0,0,8.25,8.149999999999999,2
Bets,0,1,0,2.25,107.24,2
Checks,0,0,0,2.25,102.81,2
Calls,0,1,1,4.25,100.81,2
Checks,0,0,0,0.25,106.99,2
Folds,0,1,1,1.25,106.99,2
Bets,0,1,0,0.25,105.71,2
Bets,0,1,0,2.25,102.49,2
Checks,0,0,0,2.25,107.16,2
Folds,0,1,1,4.25,107.16,2
Checks,0,1,0,2.25,106.09,2
Checks,0,0,0,2.25,105.41,2
Checks,0,0,0,0.25,108.69,2
Folds,0,1,1,1.25,108.69,2
Bets,0,1,0,0.25,103.66,2
Checks,0,1,0,0.25,95.8,2
Checks,0,0,0,0.25,57.8,2
Bets,0,1,0,2.25,104.94,2
Checks,0,0,0,2.25,104.36,2
Calls,0,1,1,4.25,102.36,2
Bets,0,1,0,0.25,92.8,2
Checks,0,0,0,0.25,59.65,2
Folds,0,1,1,1.25,59.65,2
Checks,0,0,0,0.25,104.69,2
Folds,0,1,1,1.25,104.69,2
Bets,0,1,0,0.25,107.26,2
Checks,0,0,0,2.25,102.94,2
Calls,0,1,1,5.25,99.94,2
Bets,0,1,0,2.25,104.96,2
Bets,0,1,0,0.25,34.1,2
Checks,0,0,0,0.25,117.8,2
Folds,0,1,1,1.25,117.8,2
Checks,0,0,0,0.25,108.49,2
Folds,0,1,1,1.25,108.49,2
Bets,0,1,0,0.25,102.96,2
Bets,0,1,0,2.25,104.74,2
Checks,0,0,0,2.25,103.66,2
Calls,0,1,1,4.25,101.66,2
Bets,0,1,0,2.25,77.5,2
Checks,0,0,0,2.25,69.85,2
Calls,0,1,1,5.25,66.85,2
Checks,0,0,0,0.25,105.24,2
Checks,0,1,0,0.25,106.81,2
Bets,0,1,0,2.25,103.34,2
Checks,0,0,0,2.25,104.56,2
Calls,0,1,1,4.25,102.56,2
Folds,0,0,1,5.25,85.0,2
Bets,0,0,0,2.25,61.849999999999994,2
Bets,0,1,0,2.25,100.09,2
Checks,0,0,0,2.25,107.46,2
Folds,0,1,1,4.25,107.46,2
Checks,0,1,0,0.25,66.2,2
Checks,0,0,0,0.25,85.5,2
Bets,0,1,0,2.25,102.69,2
Checks,0,0,0,2.25,104.21,2
Calls,0,1,1,4.75,101.71,2
Bets,0,1,0,2.25,83.45,2
Checks,0,0,0,2.25,64.2,2
Calls,0,1,1,4.25,62.2,2
Checks,0,0,0,2.25,109.04,2
Calls,0,1,1,5.25,106.04,2
Bets,0,1,0,2.25,96.96,2
Bets,0,1,0,0.25,67.1,2
Checks,0,0,0,0.25,83.2,2
Calls,0,1,1,1.25,82.2,2
Bets,0,1,0,2.25,97.29,2
Checks,0,0,0,2.25,109.21,2
Calls,0,1,1,4.25,107.21,2
Bets,0,1,0,2.25,100.69,2
Checks,0,0,0,2.25,105.46,2
Calls,0,1,1,4.25,103.46,2
Checks,0,0,0,2.25,106.84,2
Folds,0,1,1,5.25,106.84,2
Bets,0,1,0,2.25,97.96,2
Bets,0,1,0,2.25,103.09,2
Checks,0,0,0,2.25,102.56,2
Calls,0,1,1,4.25,100.56,2
Checks,0,1,0,2.25,101.84,2
Checks,0,0,0,2.25,105.46,2
Checks,0,0,0,0.25,101.59,2
Folds,0,1,1,1.25,101.59,2
Bets,0,1,0,0.25,106.56,2
Bets,0,1,0,2.25,97.84,2
Checks,0,0,0,2.25,107.26,2
Calls,0,1,1,4.25,105.26,2
Checks,0,0,0,0.25,97.59,2
Folds,0,1,1,1.25,97.59,2
Bets,0,1,0,0.25,110.16,2
Checks,0,1,0,2.25,96.59,2
Checks,0,0,0,2.25,110.11,2
Bets,0,1,0,2.25,96.69,2
Checks,0,0,0,2.25,108.36,2
Calls,0,1,1,3.75,106.86,2
Bets,0,1,0,0.25,42.17,2
Checks,0,0,0,0.25,31.45,2
Folds,0,1,1,0.75,31.45,2
Bets,0,1,0,2.25,99.39,2
Checks,0,0,0,2.25,104.86,2
Calls,0,1,1,4.25,102.86,2
Checks,0,1,0,2.25,101.39,2
Checks,0,0,0,2.25,104.36,2
Bets,0,1,0,0.25,71.15,2
Checks,0,0,0,0.25,76.65,2
Folds,0,1,1,1.25,76.65,2
Bets,0,1,0,2.25,97.39,2
Checks,0,0,0,2.25,106.21,2
Calls,0,1,1,4.25,104.21,2
Checks,0,1,0,8.25,71.9,2
Checks,0,0,0,8.25,68.85,2
Bets,0,1,0,2.25,93.64,2
Checks,0,0,0,2.25,109.11,2
Calls,0,1,1,4.75,106.61,2
Checks,0,0,0,0.25,100.99,2
Calls,0,1,1,1.25,99.99,2
Bets,0,1,0,0.25,104.86,2
Bets,0,1,0,0.25,84.6,2
Checks,0,0,0,0.25,62.65,2
Folds,0,1,1,1.25,62.65,2
Checks,0,1,0,1.25,98.74,2
Checks,0,0,0,1.25,106.96,2
Bets,0,1,0,0.25,84.55,2
Checks,0,0,0,0.25,62.65,2
Folds,0,1,1,1.25,62.65,2
Bets,0,0,0,8.25,90.89,2
Folds,0,0,1,13.75,102.21,2
Bets,0,1,0,2.25,101.94,2
Checks,0,0,0,2.25,100.21,2
Calls,0,1,1,4.25,98.21,2
Checks,0,0,0,0.25,112.94,2
Calls,0,1,1,1.25,111.94,2
Bets,0,1,0,0.25,91.71,2
Checks,0,1,0,2.25,113.04,2
Checks,0,0,0,2.25,90.46,2
Checks,0,0,0,2.25,109.79,2
Checks,0,1,0,2.25,93.36,2
Checks,0,1,0,2.25,108.04,2
Checks,0,0,0,2.25,94.96,2
Checks,0,1,0,0.25,83.75,2
Checks,0,0,0,0.25,64.4,2
Checks,0,0,0,0.25,107.04,2
Calls,0,1,1,1.25,106.04,2
Bets,0,1,0,0.25,96.81,2
Bets,0,1,0,2.25,105.14,2
Checks,0,0,0,2.25,95.56,2
Calls,0,1,1,4.25,93.56,2
Checks,0,1,0,0.25,82.5,2
Checks,0,0,0,0.25,65.5,2
Checks,0,0,0,0.25,112.29,2
Checks,0,1,0,0.25,92.06,2
Checks,0,0,0,2.25,113.14,2
Folds,0,1,1,5.25,113.14,2
Bets,0,1,0,2.25,86.06,2
Checks,0,1,0,2.25,111.39,2
Checks,0,0,0,2.25,90.66,2
Checks,0,1,0,2.25,108.14,2
Checks,0,0,0,2.25,93.56,2
Checks,0,0,0,0.25,107.89,2
Checks,0,1,0,0.25,95.66,2
Checks,0,1,0,2.25,110.69,2
Checks,0,0,0,2.25,90.41,2
Bets,0,1,0,0.25,144.45,2
Calls,0,1,2,5.75,140.95,2
Checks,0,0,0,0.25,102.0,2
Raises,0,1,1,1.25,97.5,2
Bets,0,1,0,2.25,107.94,2
Checks,0,0,0,2.25,91.51,2
Calls,0,1,1,3.75,90.01,2
Checks,0,1,0,0.25,179.45,2
Checks,0,0,0,0.25,67.5,2
Bets,0,1,0,2.25,111.64,2
Checks,0,0,0,2.25,87.51,2
Folds,0,1,1,3.75,87.51,2
Checks,0,1,0,2.25,114.74,2
Checks,0,0,0,2.25,85.76,2
Bets,0,1,0,0.25,175.7,2
Checks,0,0,0,0.25,70.1,2
Folds,0,1,1,1.25,70.1,2
Bets,0,1,0,2.25,65.35,2
Checks,0,0,0,2.25,176.4,2
Calls,0,1,1,5.25,173.4,2
Bets,0,1,0,2.25,115.09,2
Checks,0,0,0,2.25,83.26,2
Calls,0,1,1,4.25,81.26,2
Bets,0,1,0,2.25,111.84,2
Checks,0,0,0,2.25,86.16,2
Folds,0,1,1,4.25,86.16,2
Checks,0,1,0,2.25,115.44,2
Checks,0,0,0,2.25,84.41,2
Checks,0,0,0,2.25,114.19,2
Folds,0,1,1,5.25,114.19,2
Bets,0,1,0,2.25,82.51,2
Checks,0,1,0,2.25,112.44,2
Checks,0,0,0,2.25,87.11,2
Bets,0,1,0,2.25,113.84,2
Checks,0,0,0,2.25,83.36,2
Folds,0,1,1,4.25,83.36,2
Checks,0,0,0,0.25,118.44,2
Calls,0,1,1,0.75,117.94,2
Bets,0,1,0,0.25,82.11,2
Bets,0,1,0,2.25,114.94,2
Checks,0,0,0,2.25,82.01,2
Folds,0,1,1,4.25,82.01,2
Bets,0,0,0,7.25,111.79,2
Folds,0,0,1,12.25,77.01,2
Checks,0,0,0,0.25,124.39,2
Folds,0,1,1,1.25,124.39,2
Bets,0,1,0,0.25,75.01,2
Bets,0,1,0,2.25,120.64,2
Checks,0,0,0,2.25,75.71,2
Folds,0,1,1,4.25,75.71,2
Bets,0,1,0,2.25,122.24,2
Checks,0,0,0,2.25,73.96,2
Calls,0,1,1,4.25,71.96,2
Checks,0,0,0,0.25,121.99,2
Folds,0,1,1,1.25,121.99,2
Bets,0,1,0,0.25,76.86,2
Bets,0,1,0,2.25,118.99,2
Checks,0,0,0,2.25,76.81,2
Folds,0,1,1,4.25,76.81,2
Checks,0,1,0,2.25,123.34,2
Checks,0,0,0,2.25,74.31,2
Folds,0,0,1,15.25,118.34,2
Bets,0,0,0,8.25,66.16,2
Checks,0,1,0,2.25,117.84,2
Checks,0,0,0,2.25,79.21,2
Checks,0,1,0,2.25,118.69,2
Checks,0,0,0,2.25,78.21,2
Bets,0,1,0,2.25,115.44,2
Checks,0,0,0,2.25,79.31,2
Folds,0,1,1,4.25,79.31,2
Checks,0,0,0,2.25,119.04,2
Folds,0,1,1,5.25,119.04,2
Bets,0,1,0,2.25,74.56,2
Bets,0,1,0,2.25,115.29,2
Checks,0,0,0,2.25,79.16,2
Calls,0,1,1,4.25,77.16,2
Bets,0,1,0,2.25,117.94,2
Checks,0,0,0,2.25,76.16,2
Calls,0,1,1,4.25,74.16,2
Checks,0,0,0,0.25,117.69,2
Calls,0,1,1,1.25,116.69,2
Bets,0,1,0,0.25,79.06,2
Checks,0,0,0,2.25,115.69,2
Folds,0,1,1,5.25,115.69,2
Bets,0,1,0,2.25,76.91,2
Checks,0,0,0,0.25,114.94,2
Checks,0,1,0,0.25,82.51,2
Checks,0,1,0,2.25,112.87,2
Checks,0,0,0,2.25,82.43,2
Checks,0,0,0,0.25,109.62,2
Folds,0,1,1,1.25,109.62,2
Bets,0,1,0,0.25,86.23,2
Checks,0,0,0,0.25,109.62,2
Folds,0,1,1,1.25,109.62,2
Bets,0,1,0,0.25,86.18,2
Bets,0,1,0,2.25,105.87,2
Checks,0,0,0,2.25,86.88,2
Calls,0,1,1,4.25,84.88,2
